"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","115","","259,903","","",""
"1","곡류가공품","후쿠시마현","2016-12-22","100","불검출","불검출","적합"
"2","복합조미식품","이바라키현","2016-12-27","29","불검출","불검출","적합"
"3","복합조미식품","오카야마현","2017-01-04","20","불검출","불검출","적합"
"4","청주","미에현","2017-02-03","6,000","불검출","불검출","적합"
"5","곡류가공품","도쿄도","2016-12-22","400","불검출","불검출","적합"
"6","청주","교토부","2016-12-06","540","불검출","불검출","적합"
"7","리큐르","시즈오카현","2017-01-13","420","불검출","불검출","적합"
"8","리큐르","미에현","2016-12-06","840","불검출","불검출","적합"
"9","소주","교토부","2016-12-26","84","불검출","불검출","적합"
"10","청주","오이타현","2016-12-21","86","불검출","불검출","적합"
"11","청주","니가타현","2017-02-02","864","불검출","불검출","적합"
"12","청주","니가타현","2017-02-06","4,728","불검출","불검출","적합"
