"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","과자(웨이퍼)","기후현","","405","불검출","불검출","적합"
"15","과자(웨이퍼)","사이타마현","2016-12-01","4,469","불검출","불검출","적합"
"16","고형차","시즈오카현","2017-01-04","300","불검출","불검출","적합"
"17","복합조미식품","야마구치현","2018-02-02","100","불검출","불검출","적합"
"18","복합조미식품","야마구치현","2016-12-16","100","불검출","불검출","적합"
"19","빵류(파이)","훗카이도","2017-01-29","12,773","불검출","불검출","적합"
"20","홍화황색소","오카야마현","2017-02-10","2","불검출","불검출","적합"
"21","혼합제제","오사카부","2017-02-17","17","불검출","불검출","적합"
"22","혼합제제","히로시마현","2017-01-20","5","불검출","불검출","적합"
"23","혼합제제","히로시마현","2017-01-23","150","불검출","불검출","적합"
"24","혼합제제","히로시마현","2017-01-19","150","불검출","불검출","적합"
"25","혼합제제","히로시마현","2017-01-16","300","불검출","불검출","적합"
"26","혼합제제","히로시마현","2017-01-17","50","불검출","불검출","적합"
"27","혼합제제","히로시마현","2017-01-18","100","불검출","불검출","적합"
"28","과자(스낵과자)","나가노현","2017-02-07","276","불검출","불검출","적합"
"29","과자(스낵과자)","도쿠시마현","2017-02-07","600","불검출","불검출","적합"
"30","캔디류(사탕)","후쿠시마현","2017-01-25","164","불검출","불검출","적합"
"31","과자(스낵과자)","사이타마현","2017-01-15","360","불검출","불검출","적합"
"32","소스류","도야마현","2017-02-15","180","불검출","불검출","적합"
"33","소스류","도야마현","2017-02-13","180","불검출","불검출","적합"
"34","액상차","시즈오카현","2016-12-01","4,032","불검출","불검출","적합"
"35","과자(스낵과자)","니가타현","2017-02-17","1,224","불검출","불검출","적합"
"36","기타가공품","오사카부","2017-02-13","23","불검출","불검출","적합"
"37","조미건어포류","오사카부","2017-02-17","24","불검출","불검출","적합"
"38","장류절임","가고시마현","2017-02-15","740","불검출","불검출","적합"
"39","복합조미식품","에히메현","2017-02-08","600","불검출","불검출","적합"
"40","소스류","지바현","2017-02-15","2,700","불검출","불검출","적합"
"41","소스류","후쿠오카현","2016-12-07","1,932","불검출","불검출","적합"
"42","식초절임(매실절임)","와카야마현","2017-02-02","72","불검출","불검출","적합"
"43","식초절임(매실절임)","와카야마현","2017-02-02","50","불검출","불검출","적합"
"44","소스류","에히메현","2017-02-14","10,058","불검출","불검출","적합"
"45","혼합제제","사이타마현","2017-02-09","15","불검출","불검출","적합"
"46","액상차","미야기현","2017-01-07","617","불검출","불검출","적합"
"47","국수","시즈오카현","2017-01-17","284","불검출","불검출","적합"
