"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","혼합제제","가나가와현","2017-01-30","20","불검출","불검출","적합"
"49","혼합제제","가나가와현","2017-02-02","20","불검출","불검출","적합"
"50","가공두부","후쿠오카현","2017-02-20","2,559","불검출","불검출","적합"
"51","덱스트린","나라현","2016-11-06","24,000","불검출","불검출","적합"
"52","고구마전분","효고현","2016-12-14","2,500","불검출","불검출","적합"
"53","덱스트린","효고현","2017-01-19","22,400","불검출","불검출","적합"
"54","혼합제제","사이타마현","2017-02-09","45","불검출","불검출","적합"
"55","혼합제제","군마현","2017-02-09","100","불검출","불검출","적합"
"56","복합조미식품","니가타현","2016-12-09","347","불검출","불검출","적합"
"57","혼합제제","군마현","2017-02-08","600","불검출","불검출","적합"
"58","수산물가공품","시즈오카현","2017-02-08","1,000","불검출","불검출","적합"
"59","혼합장","나가노현","2017-02-07","6,048","불검출","불검출","적합"
"60","기타가공품","나가노현","2017-02-06","307","불검출","불검출","적합"
"61","혼합제제","가나가와현","2017-01-27","60","불검출","불검출","적합"
"62","기타천연착향료","가나가와현","2017-02-06","50","불검출","불검출","적합"
"63","소스류","후쿠오카현","2017-02-15","1,000","불검출","불검출","적합"
"64","소스류","후쿠오카현","2017-02-10","1,500","불검출","불검출","적합"
"65","복합조미식품","후쿠오카현","2017-02-13","500","불검출","불검출","적합"
"66","소스류","후쿠오카현","2017-02-13","1,500","불검출","불검출","적합"
"67","기타주류","히로시마현","2017-02-09","24,276","불검출","불검출","적합"
"68","맥주","오사카부","2017-01-23","52,380","불검출","불검출","적합"
"69","맥주","후쿠오카현","2017-01-10","52,332","불검출","불검출","적합"
"70","맥주","후쿠오카현","2016-12-29","84,000","불검출","불검출","적합"
"71","맥주","후쿠오카현","2016-12-02","16,800","불검출","불검출","적합"
"72","맥주","후쿠오카현","2017-01-30","349,200","불검출","불검출","적합"
"73","과자(스낵과자)","나가노현","2017-01-16","1,344","불검출","불검출","적합"
"74","향신료조제품(고추
냉이가공품)","사이타마현","2017-01-13","945","불검출","불검출","적합"
"75","향신료조제품(고추
냉이가공품)","미야기현","2017-01-14","945","불검출","불검출","적합"
"76","복합조미식품","오사카부","2017-02-03","5,000","불검출","불검출","적합"
"77","기타천연착향료","가나가와현","2017-02-10","100","불검출","불검출","적합"
"78","혼합제제","나가노현","2017-02-09","300","불검출","불검출","적합"
"79","기타천연착향료","가나가와현","2017-01-20","75","불검출","불검출","적합"
"80","혼합제제","도쿄도","2017-02-10","45","불검출","불검출","적합"
"81","혼합제제","사이타마현","2017-02-14","240","불검출","불검출","적합"
