"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","카레","니가타현","2017-01-18","5,760","불검출","불검출","적합"
"14","향신료조제품(고추
냉이가공품)","사이타마현","2017-02-09","960","불검출","불검출","적합"
"15","소스류","후쿠오카현","2017-02-21","6,300","불검출","불검출","적합"
"16","조미된장","아이치현","2017-01-24","2,727","불검출","불검출","적합"
"17","조미된장","아이치현","2017-02-15","6,050","불검출","불검출","적합"
"18","조미된장","아이치현","2017-01-31","10,000","불검출","불검출","적합"
"19","카레","니가타현","2017-01-18","4,320","불검출","불검출","적합"
"20","맥주","후쿠오카현","2017-01-05","16,800","불검출","불검출","적합"
"21","맥주","후쿠오카현","2017-01-24","34,920","불검출","불검출","적합"
"22","소스류","군마현","2017-01-23","319","불검출","불검출","적합"
"23","과자(비스킷)","훗카이도","2017-02-06","70","불검출","불검출","적합"
"24","소스류","효고현","2016-12-21","120","불검출","불검출","적합"
"25","과자(비스킷)","훗카이도","2017-02-06","84","불검출","불검출","적합"
"26","된장","훗카이도","2017-01-27","1,000","불검출","불검출","적합"
"27","청주","니가타현","2017-01-26","24,300","불검출","불검출","적합"
"28","소스류","훗카이도","2017-01-09","4,560","불검출","불검출","적합"
"29","소스류","히로시마현","2017-02-06","720","불검출","불검출","적합"
"30","된장","훗카이도","2017-01-22","200","불검출","불검출","적합"
"31","캔디류(젤리)","아이치현","2017-02-17","130","불검출","불검출","적합"
"32","과자(한과류)","나가노현","2017-01-31","552","불검출","불검출","적합"
"33","과자(쿠키)","니가타현","2017-02-15","55","불검출","불검출","적합"
"34","과자(웨이퍼)","아이치현","2017-02-16","274","불검출","불검출","적합"
"35","양조간장","지바현","2017-01-13","8,424","불검출","불검출","적합"
"36","맥주","아이치현","2017-02-01","44,450","불검출","불검출","적합"
"37","맥주","후쿠오카현","2017-01-06","100,800","불검출","불검출","적합"
"38","조미된장","훗카이도","2017-01-21","800","불검출","불검출","적합"
"39","맥주","후쿠오카현","2017-01-31","314,280","불검출","불검출","적합"
"40","맥주","ETC","2017-01-24","79,968","불검출","불검출","적합"
"41","혼합제제","도쿄도","2017-02-20","45","불검출","불검출","적합"
"42","맥주","ETC","2017-01-31","19,500","불검출","불검출","적합"
"43","과자(스낵과자)","니가타현","2017-02-16","1,326","불검출","불검출","적합"
"44","혼합제제","가나가와현","2017-02-20","200","불검출","불검출","적합"
"45","혼합제제","가나가와현","2017-02-08","1,000","불검출","불검출","적합"
"46","수산물가공품","가고시마현","2017-01-30","70","불검출","불검출","적합"
