"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","167","1,055,486","1","690","99","1,010,733","4","2,792","63","41,271"
"3.6","74","299,626","1","690","39","261,846","2","2,203","32","34,887"
"3.7","93","755,860","0","0","60","748,887","2","589","31","6,384"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
