"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","당류가공품","나가노현","","150","불검출","불검출","적합"
"48","혼합제제","오카야마현","2017-02-23","80","불검출","불검출","적합"
"49","카레","나가노현","2016-11-30","4,455","불검출","불검출","적합"
"50","소스류","훗카이도","2017-02-07","1,000","불검출","불검출","적합"
"51","빵류(케이크)","효고현","2017-02-14","464","불검출","불검출","적합"
"52","빵류(케이크)","돗토리현","2017-02-07","192","불검출","불검출","적합"
"53","혼합제제","오사카부","2017-02-27","17","불검출","불검출","적합"
"54","혼합제제","오사카부","2017-02-22","17","불검출","불검출","적합"
"55","혼합제제","오사카부","2017-02-24","34","불검출","불검출","적합"
"56","혼합제제","가나가와현","2016-12-09","10","불검출","불검출","적합"
"57","과자(웨이퍼)","오사카부","2017-01-06","320","불검출","불검출","적합"
"58","냉면","사이타마현","2017-02-20","331","불검출","불검출","적합"
"59","냉면","사이타마현","2017-02-20","370","불검출","불검출","적합"
"60","캔디류(젤리)","나라현","2017-02-16","1,008","불검출","불검출","적합"
"61","소스류","후쿠오카현","2017-01-24","264","불검출","불검출","적합"
"62","국수","사이타마현","2017-02-20","525","불검출","불검출","적합"
"63","소스류","시즈오카현","2016-11-12","121","불검출","불검출","적합"
"64","액상차","미에현","2016-09-01","600","불검출","불검출","적합"
"65","청주","도치기현","2017-02-01","3,110","불검출","불검출","적합"
"66","청주","니가타현","2017-02-07","864","불검출","불검출","적합"
"67","볶은커피","사이타마현","2017-01-24","3,930","불검출","불검출","적합"
"68","건어포류","에히메현","2017-02-09","540","불검출","불검출","적합"
"69","맥주","이와테현","","1,800","불검출","불검출","적합"
"70","소스류","나가사키현","2017-01-18","1,263","불검출","불검출","적합"
"71","소스류","나가사키현","2016-11-14","896","불검출","불검출","적합"
"72","소스류","나가사키현","2017-01-27","1,245","불검출","불검출","적합"
"73","과자(비스킷)","이시카와현","2016-11-29","24","불검출","불검출","적합"
"74","소스류","나가사키현","2016-12-10","643","불검출","불검출","적합"
"75","과자(비스킷)","이시카와현","2016-12-05","4","불검출","불검출","적합"
"76","과자(비스킷)","이시카와현","2016-12-19","22","불검출","불검출","적합"
"77","국수","아키타현","2017-12-13","160","불검출","불검출","적합"
"78","식물성크림","히로시마현","2017-01-23","29","불검출","불검출","적합"
"79","청주","기후현","2017-02-03","130","불검출","불검출","적합"
"80","과자(비스킷)","이시카와현","2016-12-26","22","불검출","불검출","적합"
