"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","286","433,314","1","145,200","216","226,074","4","198","65","61,841"
"11.30","79","200,449","1","145,200","54","45,015","1","5","23","10,229"
"12.1","125","129,407","0","0","96","104,303","2","35","27","25,069"
"12.2","82","103,458","0","0","66","76,756","1","158","15","26,543"
"","","","","","","","","","",""
"","","","","","","","","","",""
