"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","혼합제제","오카야마현","2015-11-05","20","불검출","불검출","적합"
"15","키토산/키토 올리
고당제품","교토부","2015-10-08","30.72","불검출","불검출","적합"
"16","폴리이소부틸렌","가나가와현","2015-08-20","12,800","불검출","불검출","적합"
"17","채종유(유채유또는
카놀라유)","후쿠오카현","2015-11-12","10,800","불검출","불검출","적합"
"18","과자(스낵과자)","고치현","2015-09-30","7.9","불검출","불검출","적합"
"19","과자(스낵과자)","고치현","2015-10-15","9.6","불검출","불검출","적합"
"20","과자(크래커)","이와테현","2015-10-07","16.7","불검출","불검출","적합"
"21","액상커피","시가현","2015-10-18","9,000","불검출","불검출","적합"
"22","알긴산나트륨","와카야마현","2015-09-18","60","불검출","불검출","적합"
"23","소스류","군마현","2015-09-10","1,053","불검출","불검출","적합"
"24","소스류","군마현","2015-09-17","120","불검출","불검출","적합"
"25","카레","시즈오카현","2015-09-17","1,173","불검출","불검출","적합"
"26","카레","시즈오카현","2015-09-17","1,173","불검출","불검출","적합"
"27","카레","시즈오카현","2015-09-17","1,518","불검출","불검출","적합"
"28","카레","니가타현","2015-10-13","864","불검출","불검출","적합"
"29","카레","니가타현","2015-10-13","1,008","불검출","불검출","적합"
"30","카레","니가타현","2015-10-05","864","불검출","불검출","적합"
"31","소스류","도치기현","2015-09-26","30","불검출","불검출","적합"
"32","혼합제제","와카야마현","2015-10-30","15","불검출","불검출","적합"
"33","혼합제제","와카야마현","2015-10-27","45","불검출","불검출","적합"
"34","소스류","도치기현","2015-09-13","270","불검출","불검출","적합"
"35","소스류","구마모토현","2015-09-18","302.4","불검출","불검출","적합"
"36","카레","니가타현","2015-10-14","864","불검출","불검출","적합"
"37","카레","니가타현","2015-10-13","864","불검출","불검출","적합"
"38","유탕면류","이바라키현","2015-10-26","453.6","불검출","불검출","적합"
"39","카레","니가타현","2015-10-05","1,008","불검출","불검출","적합"
"40","카레","시즈오카현","2015-09-17","414","불검출","불검출","적합"
"41","혼합제제","효고현","2015-11-10","51","불검출","불검출","적합"
"42","카레","시즈오카현","2015-09-17","276","불검출","불검출","적합"
"43","청주","후쿠오카현","2015-02-06","1,512","불검출","불검출","적합"
"44","유탕면류","나라현","2015-10-06","360","불검출","불검출","적합"
"45","유탕면류","나라현","2015-10-13","360","불검출","불검출","적합"
"46","청주","아키타현","2015-11-02","367.2","불검출","불검출","적합"
"47","청주","아키타현","2015-11-02","172.8","불검출","불검출","적합"
