"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활우렁쉥이","홋카이도","2018-10-23","7,710","적합","적합","적합"
"2","냉장명태","홋카이도","2018-10-23","3,900","적합","적합","적합"
"3","활돔(벤자리)","에히메현","2018-10-23","2,206","적합","적합","적합"
"4","냉장홍어","홋카이도","2018-10-23","1,662","적합","적합","적합"
"5","냉장홍어","홋카이도","2018-10-23","1,334","적합","적합","적합"
"6","냉장갈치","와카야마현","2018-10-23","2,400","적합","적합","적합"
"7","활우렁쉥이","홋카이도","2018-10-23","8,612","적합","적합","적합"
"8","활바리(능성어)","에히메현","2018-10-23","963","적합","적합","적합"
"9","냉장가오리","야마구치현","2018-10-23","565","적합","적합","적합"
"10","냉장준치","구마모토현","2018-10-23","488","적합","적합","적합"
"11","냉장돔(황돔)","야마구치현","2018-10-23","195","적합","적합","적합"
"12","냉장갈치","와카야마현","2018-10-23","496","적합","적합","적합"
"13","활우렁쉥이","홋카이도","2018-10-23","8,919","적합","적합","적합"
"14","활돔(참돔)","에히메현","2018-10-23","4,795","적합","적합","적합"
"15","냉장갈치","오이타현","2018-10-23","55","적합","적합","적합"
"16","활가리비","홋카이도","2018-10-23","6,819","적합","적합","적합"
"17","냉장명태","홋카이도","2018-10-23","3,900","적합","적합","적합"
"18","활가리비","홋카이도","2018-10-23","7,933","적합","적합","적합"
"19","활우렁쉥이","홋카이도","2018-10-23","8,348","적합","적합","적합"
"20","냉장갈치","와카야마현","2018-10-23","376","적합","적합","적합"
