"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동개아지살(가리비)","홋카이도","2018-10-24","100","적합","적합","적합"
"2","활우렁쉥이","홋카이도","2018-10-24","7,320","적합","적합","적합"
"3","활가리비","홋카이도","2018-10-24","2,138","적합","적합","적합"
"4","활우렁쉥이","홋카이도","2018-10-24","8,422","적합","적합","적합"
"5","냉장명태","홋카이도","2018-10-24","3,900","적합","적합","적합"
"6","냉장홍어","홋카이도","2018-10-24","5,819","적합","적합","적합"
"7","활바리(능성어)","에히메현","2018-10-24","1,399","적합","적합","적합"
"8","활우렁쉥이","홋카이도","2018-10-24","9,326","적합","적합","적합"
"9","활돔(참돔)","에히메현","2018-10-24","4,555","적합","적합","적합"
"10","활우렁쉥이","홋카이도","2018-10-24","7,179","적합","적합","적합"
"11","냉장명태","홋카이도","2018-10-24","1,300","적합","적합","적합"
"12","냉장명태","홋카이도","2018-10-24","1,300","적합","적합","적합"
"13","냉장명태","홋카이도","2018-10-24","2,600","적합","적합","적합"
"14","냉동명태","홋카이도","2018-10-24","93,000","적합","적합","적합"
"15","냉장준치","오카야마현","2018-10-24","1,415","적합","적합","적합"
"16","냉장명태","홋카이도","2018-10-24","5,200","적합","적합","적합"
"17","냉장갈치","와카야마현","2018-10-24","192","적합","적합","적합"
"18","활가리비","홋카이도","2018-10-24","7,382","적합","적합","적합"
"19","냉장돔(감성돔)","오카야마현","2018-10-24","18","적합","적합","적합"
"20","냉장홍어","야마구치현","2018-10-24","132","적합","적합","적합"
