"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","13건","-","-","29,034","-","-","-"
"1","활가리비","홋카이도","2015-5-4","7,200","불검출","불검출","적합"
"2","냉장명태","홋카이도","2015-5-4","7,302","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2015-5-4","1,541","불검출","불검출","적합"
"4","활꼬막","사가현","2015-5-4","800","불검출","불검출","적합"
"5","활꼬막(새꼬막)","사가현","2015-5-4","3,000","불검출","불검출","적합"
"6","냉장갈치","야마구치현","2015-5-4","466","불검출","불검출","적합"
"7","냉장갑오징어","후쿠오카현","2015-5-4","1,048","불검출","불검출","적합"
"8","냉장명태","홋카이도","2015-5-4","2,616","불검출","불검출","적합"
"9","냉장홍어","야마구치현","2015-5-4","480","불검출","불검출","적합"
"10","냉장준치","구마모토현","2015-5-4","378","불검출","불검출","적합"
"11","냉장갈치","효고현","2015-5-4","640","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2015-5-4","2,266","불검출","불검출","적합"
"13","활돔(벵에돔)","사가현","2015-5-4","1,297","불검출","불검출","적합"
