"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","7건","-","-","584,848","-","-","-"
"1","활자라","인도네시아","2015-5-4","117","불검출","불검출","적합"
"2","냉동어란(명란)","러시아","2015-5-4","12,682","불검출","불검출","적합"
"3","냉동송어(S,포장횟감)","칠레","2015-5-4","1,959","불검출","불검출","적합"
"4","냉동명태","러시아","2015-5-4","500,090","불검출","불검출","적합"
"5","냉동가자미(각시가자미) 러시아","","2015-5-4","23,000","불검출","불검출","적합"
"6","냉동명태(F)","러시아","2015-5-4","24,000","불검출","불검출","적합"
"7","냉동가자미(각시가자미) 러시아","","2015-5-4","23,000","불검출","불검출","적합"
