"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"80","곡류가공품","사가현","2018-10-18","450","불검출","불검출","적합"
"81","향미유","시즈오카현","2018-10-03","350","불검출","불검출","적합"
"82","소스","시즈오카현","2018-10-09","3,532","불검출","불검출","적합"
"83","카레(커리)","나가노현","2018-05-25","2,673","불검출","불검출","적합"
"84","가공소금","시즈오카현","2018-09-12","600","불검출","불검출","적합"
"85","즉석조리식품","나가노현","2018-10-03","181","불검출","불검출","적합"
"86","기타장류","나가노현","2018-10-04","154","불검출","불검출","적합"
"87","혼합장","나가노현","2018-10-12","6,720","불검출","불검출","적합"
"88","가공소금","나가노현","2018-08-23","108","불검출","불검출","적합"
"89","카레(커리)","니가타현","2018-10-02","3,168","불검출","불검출","적합"
"90","덱스트린","효고현","2018-09-23","8,000","불검출","불검출","적합"
"91","초콜릿가공품","야마나시현","2018-09-28","30","불검출","불검출","적합"
"92","화이트초콜릿","훗카이도","2018-10-04","30","불검출","불검출","적합"
"93","탄산음료","사가현","2018-09-23","10,932","불검출","불검출","적합"
"94","화이트초콜릿","훗카이도","2018-10-04","30","불검출","불검출","적합"
"95","즉석조리식품","효고현","2018-09-07","3,480","불검출","불검출","적합"
"96","준초콜릿","훗카이도","2018-10-04","237","불검출","불검출","적합"
"97","혼합제제","사이타마현","2018-09-10","72","불검출","불검출","적합"
"98","혼합제제","사이타마현","2018-10-11","90","불검출","불검출","적합"
"99","생면","훗카이도","2018-10-08","448","불검출","불검출","적합"
"100","생면","훗카이도","2018-10-08","1,944","불검출","불검출","적합"
"101","생면","훗카이도","2018-10-08","333","불검출","불검출","적합"
"102","혼합제제","사이타마현","2018-10-12","160","불검출","불검출","적합"
"103","과자","가나가와현","2018-09-04","115","불검출","불검출","적합"
"104","소스","시즈오카현","2018-09-04","60","불검출","불검출","적합"
"105","캔디류","아이치현","2018-10-10","1,680","불검출","불검출","적합"
"106","화이트초콜릿","가나가와현","2018-09-18","47","불검출","불검출","적합"
"107","혼합제제","오카야마현","2018-10-12","30","불검출","불검출","적합"
"108","혼합제제","오카야마현","2018-10-12","360","불검출","불검출","적합"
"109","혼합제제","오카야마현","2018-10-16","450","불검출","불검출","적합"
"110","혼합제제","오카야마현","2018-10-10","120","불검출","불검출","적합"
"111","합성향료","오카야마현","2018-10-11","30","불검출","불검출","적합"
"112","혼합제제","시가현","2018-10-12","200","불검출","불검출","적합"
