"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"80","카레(커리)","니가타현","2018-09-08","1,518","불검출","불검출","적합"
"81","청주","효고현","2018-10-02","86","불검출","불검출","적합"
"82","된장","니가타현","2018-10-12","200","불검출","불검출","적합"
"83","청주","효고현","2018-10-11","518","불검출","불검출","적합"
"84","청주","효고현","2018-10-19","115","불검출","불검출","적합"
"85","청주","효고현","2018-10-09","760","불검출","불검출","적합"
"86","청주","효고현","2018-10-18","9,216","불검출","불검출","적합"
"87","청주","효고현","2018-10-15","15,552","불검출","불검출","적합"
"88","건면","가고시마현","2018-09-20","230","불검출","불검출","적합"
"89","유탕면","가고시마현","2018-09-06","275","불검출","불검출","적합"
"90","유탕면","가고시마현","2018-09-25","499","불검출","불검출","적합"
"91","혼합장","나가노현","2018-10-15","4,000","불검출","불검출","적합"
"92","혼합장","나가노현","2018-10-15","3,000","불검출","불검출","적합"
"93","복합조미식품","군마현","2018-10-12","7,200","불검출","불검출","적합"
"94","혼합제제","도쿄도","2018-10-11","108","불검출","불검출","적합"
"95","카레(커리)","니가타현","2018-08-09","792","불검출","불검출","적합"
"96","유탕면","가고시마현","2018-08-16","281","불검출","불검출","적합"
"97","숙면","나가사키현","2018-10-17","960","불검출","불검출","적합"
"98","맥주","후쿠오카현","2018-10-03","68,250","불검출","불검출","적합"
"99","볶은커피","돗토리현","2018-10-27","160","불검출","불검출","적합"
"100","볶은커피","돗토리현","2018-10-25","160","불검출","불검출","적합"
"101","고형차","아이치현","2018-10-16","5,280","불검출","불검출","적합"
"102","캔디류","오카야마현","2018-09-28","4,320","불검출","불검출","적합"
"103","혼합제제","오이타현","2018-06-24","6,000","불검출","불검출","적합"
"104","혼합제제","오사카부","2018-09-21","880","불검출","불검출","적합"
"105","글리세린지방산에
스테르","미에현","2018-08-08","320","불검출","불검출","적합"
