"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"81","캔디류","군마현","2018-09-07","496","불검출","불검출","적합"
"82","혼합제제","오사카부","2018-10-01","30","불검출","불검출","적합"
"83","혼합제제","오사카부","2018-10-01","100","불검출","불검출","적합"
"84","카라멜색소","도치기현","2018-09-21","3,100","불검출","불검출","적합"
"85","과자","니가타현","2018-09-20","42","불검출","불검출","적합"
"86","캔디류","효고현","2018-10-11","312","불검출","불검출","적합"
"87","혼합장","훗카이도","2018-09-22","1,000","불검출","불검출","적합"
"88","된장","훗카이도","2018-09-18","1,000","불검출","불검출","적합"
"89","초콜릿가공품","훗카이도","2018-10-04","79","불검출","불검출","적합"
"90","캔디류","아이치현","2018-10-04","672","불검출","불검출","적합"
"91","과자","아이치현","2018-09-28","1,536","불검출","불검출","적합"
"92","청주","히로시마현","2018-09-20","3,542","불검출","불검출","적합"
"93","청주","히로시마현","2018-09-12","360","불검출","불검출","적합"
"94","청주","히로시마현","2018-09-19","1,050","불검출","불검출","적합"
"95","청주","히로시마현","2018-09-12","144","불검출","불검출","적합"
"96","볶은커피","효고현","2018-07-11","45","불검출","불검출","적합"
"97","볶은커피","효고현","2018-06-27","45","불검출","불검출","적합"
"98","청주","히로시마현","2018-09-21","360","불검출","불검출","적합"
"99","액상커피","시가현","2018-09-25","173","불검출","불검출","적합"
"100","액상커피","시가현","2018-09-25","86","불검출","불검출","적합"
"101","액상커피","시가현","2018-09-25","86","불검출","불검출","적합"
"102","볶은커피","미에현","2018-09-25","77","불검출","불검출","적합"
"103","볶은커피","미에현","2018-10-01","126","불검출","불검출","적합"
"104","볶은커피","미에현","2018-09-25","84","불검출","불검출","적합"
"105","복합조미식품","에히메현","2018-10-03","1,200","불검출","불검출","적합"
"106","인스턴트커피","오사카부","2018-09-11","120","불검출","불검출","적합"
"107","절임식품","가고시마현","2018-10-18","780","불검출","불검출","적합"
"108","소스","오이타현","2018-09-14","2,400","불검출","불검출","적합"
"109","양조간장","구마모토현","2018-10-09","871","불검출","불검출","적합"
"110","맥주","오이타현","2018-09-11","6,000","불검출","불검출","적합"
"111","맥주","오이타현","2018-09-11","8,280","불검출","불검출","적합"
"112","소스","교토부","2018-07-11","1,109","불검출","불검출","적합"
"113","소스","교토부","2018-09-26","1,051","불검출","불검출","적합"
