"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"47","어묵","ETC","2018-10-01","5,586","불검출","불검출","적합"
"48","어묵","ETC","2018-08-26","2,520","불검출","불검출","적합"
"49","복합조미식품","야마구치현","2018-09-13","100","불검출","불검출","적합"
"50","복합조미식품","야마구치현","2018-10-17","2,970","불검출","불검출","적합"
"51","소스","교토부","2018-10-11","2,030","불검출","불검출","적합"
"52","소스","야마구치현","2018-06-20","1,998","불검출","불검출","적합"
"53","복합조미식품","야마구치현","2018-10-15","10,000","불검출","불검출","적합"
"54","복합조미식품","야마구치현","2018-10-12","4,300","불검출","불검출","적합"
"55","조림류","후쿠이현","2018-09-28","25","불검출","불검출","적합"
"56","청주","야마구치현","2018-08-20","259","불검출","불검출","적합"
"57","과자","니가타현","2018-09-25","358","불검출","불검출","적합"
"58","소스","히로시마현","2018-09-19","360","불검출","불검출","적합"
"59","청주","야마구치현","2018-09-22","259","불검출","불검출","적합"
"60","캔디류","아이치현","2018-09-25","3,738","불검출","불검출","적합"
"61","캔디류","아이치현","2018-09-25","3,827","불검출","불검출","적합"
"62","청주","야마구치현","2018-09-16","259","불검출","불검출","적합"
"63","맥주","후쿠오카현","2018-09-20","296,616","불검출","불검출","적합"
"64","캔디류","가나가와현","2018-09-20","605","불검출","불검출","적합"
"65","과자","후쿠시마현","2018-10-10","48","불검출","불검출","적합"
"66","맥주","후쿠오카현","2018-09-21","34,231","불검출","불검출","적합"
"67","맥주","후쿠오카현","2018-10-04","104,688","불검출","불검출","적합"
"68","향신료조제품","시즈오카현","2018-09-27","81","불검출","불검출","적합"
"69","소스","효고현","2018-09-28","72","불검출","불검출","적합"
"70","캔디류","후쿠시마현","2018-09-06","547","불검출","불검출","적합"
"71","소스","지바현","2018-08-26","2,340","불검출","불검출","적합"
"72","캔디류","나가노현","2018-10-03","966","불검출","불검출","적합"
"73","복합조미식품","에히메현","2018-10-02","1,000","불검출","불검출","적합"
"74","복합조미식품","후쿠오카현","2018-10-26","300","불검출","불검출","적합"
"75","복합조미식품","후쿠오카현","2018-10-26","80","불검출","불검출","적합"
"76","청주","효고현","2018-10-12","518","불검출","불검출","적합"
"77","혼합장","나가노현","2018-10-11","4,000","불검출","불검출","적합"
"78","카레(커리)","니가타현","2018-08-30","1,386","불검출","불검출","적합"
"79","카레(커리)","니가타현","2018-08-31","1,716","불검출","불검출","적합"
