"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"113","혼합제제","미에현","2018-07-25","32","불검출","불검출","적합"
"114","프로필렌글리콜지
방산에스테르","ETC","2018-05-15","60","불검출","불검출","적합"
"115","기타 수산물가공품","사이타마현","2018-09-03","112","불검출","불검출","적합"
"116","기타 수산물가공품","니가타현","2018-09-06","112","불검출","불검출","적합"
"117","자당지방산에스테르","나가노현","2018-09-10","300","불검출","불검출","적합"
"118","자당지방산에스테르","미에현","2018-09-11","3,600","불검출","불검출","적합"
"119","자당지방산에스테르","미에현","2018-08-26","3,600","불검출","불검출","적합"
"120","복합조미식품","사이타마현","2018-09-03","202","불검출","불검출","적합"
"121","카레(커리)","나가노현","2018-08-01","6,237","불검출","불검출","적합"
"122","준초콜릿","훗카이도","2018-10-04","375","불검출","불검출","적합"
"123","밀크초콜릿","훗카이도","2018-10-04","1,388","불검출","불검출","적합"
"124","초콜릿가공품","훗카이도","2018-10-04","144","불검출","불검출","적합"
"125","혼합제제","이시카와현","2018-10-22","0","불검출","불검출","적합"
"126","소스","도치기현","2018-08-10","12,355","불검출","불검출","적합"
"127","청주","효고현","2018-10-02","11,232","불검출","불검출","적합"
"128","청주","효고현","2018-10-10","15,552","불검출","불검출","적합"
"129","소스","히로시마현","2018-09-06","108","불검출","불검출","적합"
"130","소스","히로시마현","2018-08-24","615","불검출","불검출","적합"
"131","소스","히로시마현","2018-10-03","1,290","불검출","불검출","적합"
"132","소스","히로시마현","2018-09-20","991","불검출","불검출","적합"
"133","소스","히로시마현","2018-10-03","675","불검출","불검출","적합"
"134","캔디류","사이타마현","2018-10-03","173","불검출","불검출","적합"
"135","향신료조제품","도쿄도","2018-10-19","660","불검출","불검출","적합"
"136","소스","히로시마현","2018-09-13","1,980","불검출","불검출","적합"
"137","소스","히로시마현","2018-08-17","918","불검출","불검출","적합"
"138","소스","히로시마현","2018-08-30","778","불검출","불검출","적합"
"139","소스","히로시마현","2018-08-09","660","불검출","불검출","적합"
"140","소스","히로시마현","2018-06-25","661","불검출","불검출","적합"
"141","소스","히로시마현","2018-09-19","5,040","불검출","불검출","적합"
"142","곡류가공품","시즈오카현","2018-08-22","1,000","불검출","불검출","적합"
"143","소스","오사카부","2018-07-30","296","불검출","불검출","적합"
"144","소스","시즈오카현","2018-09-05","672","불검출","불검출","적합"
"145","빵류","훗카이도","2018-10-04","648","불검출","불검출","적합"
