"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"51","당류가공품","오사카부","2018-06-29","498","불검출","불검출","적합"
"52","밀가루","후쿠오카현","2018-06-25","2,000","불검출","불검출","적합"
"53","과·채가공품","나가노현","2017-01-29","498","불검출","불검출","적합"
"54","당류가공품","지바현","","398","불검출","불검출","적합"
"55","혼합제제","이바라키현","2018-06-27","30","불검출","불검출","적합"
"56","기타천연착향료","오사카부","2018-07-18","150","불검출","불검출","적합"
"57","혼합제제","시즈오카현","2018-07-06","30","불검출","불검출","적합"
"58","혼합제제","가나가와현","2018-06-26","50","불검출","불검출","적합"
"59","소스","히로시마현","2018-05-08","1,890","불검출","불검출","적합"
"60","숙면","아이치현","2018-06-20","2,784","불검출","불검출","적합"
"61","카레(커리)","나가노현","2018-03-28","3,623","불검출","불검출","적합"
"62","카레(커리)","나가노현","2018-04-26","5,287","불검출","불검출","적합"
"63","소주","히로시마현","2018-04-06","86","불검출","불검출","적합"
"64","소스","지바현","2018-05-24","385","불검출","불검출","적합"
"65","소스","도치기현","2018-05-29","260","불검출","불검출","적합"
"66","소스","사이타마현","2018-04-16","144","불검출","불검출","적합"
"67","소스","사가현","2018-06-12","72","불검출","불검출","적합"
"68","소스","지바현","2018-06-29","1,998","불검출","불검출","적합"
"69","소주","구마모토현","2018-06-06","130","불검출","불검출","적합"
"70","소주","구마모토현","2018-05-17","162","불검출","불검출","적합"
"71","청주","사이타마현","2018-06-06","1,200","불검출","불검출","적합"
"72","양조간장","지바현","2018-06-13","1,062","불검출","불검출","적합"
"73","양조간장","지바현","2018-06-13","319","불검출","불검출","적합"
"74","양조간장","지바현","2018-06-12","463","불검출","불검출","적합"
"75","양조간장","지바현","2018-05-11","5,265","불검출","불검출","적합"
"76","소스","도치기현","2018-05-17","360","불검출","불검출","적합"
"77","청국장","구마모토현","2018-06-29","2,700","불검출","불검출","적합"
"78","청국장","구마모토현","2018-06-29","180","불검출","불검출","적합"
"79","소스","시즈오카현","2018-06-22","6,000","불검출","불검출","적합"
"80","복합조미식품","사이타마현","2018-06-22","750","불검출","불검출","적합"
"81","과자","아이치현","2018-05-18","725","불검출","불검출","적합"
"82","과자","아이치현","2018-06-11","49","불검출","불검출","적합"
"83","캔디류","아이치현","2018-06-11","170","불검출","불검출","적합"
"84","과자","시즈오카현","2018-06-13","118","불검출","불검출","적합"
"85","과자","히로시마현","2018-06-30","2,395","불검출","불검출","적합"
