"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장쥐치","후쿠오카현","2018-07-25","100","불검출","불검출","적합"
"22","냉동새치(황새치,F,횟감)","시즈오카현","2018-07-25","2,136","불검출","불검출","적합"
"23","활방어(잿방어)","에히메현","2018-07-25","2,451","불검출","불검출","적합"
"24","활장어(먹장어)","나가사키현","2018-07-25","2,275","불검출","불검출","적합"
"25","냉동다랑어(눈다랑어,F,횟감)","태평양","2018-07-25","1,216","불검출","불검출","적합"
"26","냉동다랑어(눈다랑어,목살)","태평양","2018-07-25","510","불검출","불검출","적합"
"27","냉장명태","홋카이도","2018-07-25","1,776","불검출","불검출","적합"
"28","염장큰실말","오키나와현","2018-07-25","10,692","불검출","불검출","적합"
"29","냉장병어","가가와현","2018-07-25","1,007","불검출","불검출","적합"
"30","활돔(참돔)","에히메현","2018-07-25","9,720","불검출","불검출","적합"
"합계","","-","-","99,577","-","-","-"
