"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장돔(참돔)","나가사키현","2018-09-10","328","적합","적합","적합"
"2","냉장돔(참돔)","야마구치현","2018-09-10","10","적합","적합","적합"
"3","냉장돔(참돔)","후쿠오카현","2018-09-10","10","적합","적합","적합"
"4","냉동다랑어(참다랑어,목살)","대서양","2018-09-10","1,303","적합","적합","적합"
"5","냉동큰실말","오키나와현","2018-09-10","270","적합","적합","적합"
"6","활가리비","홋카이도","2018-09-10","7,000","적합","적합","적합"
"7","활가리비","홋카이도","2018-09-10","7,200","적합","적합","적합"
"8","활장어(먹장어)","후쿠오카현","2018-09-10","2,339","적합","적합","적합"
"9","활장어(먹장어)","나가사키현","2018-09-10","884","적합","적합","적합"
"10","냉장전어","야마구치현","2018-09-10","6","적합","적합","적합"
"합계","","-","-","19,350","-","-","-"
