"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","150건","","496,499","","",""
"1","맥주","사이타마현","2014-09-01","3,406.3","불검출","불검출","적합"
"2","맥주","사이타마현","2014-09-05","1,135.4","불검출","불검출","적합"
"3","맥주","사이타마현","2014-08-22","1,135.4","불검출","불검출","적합"
"4","식염절임","도쿄도","2014-09-22","116","불검출","불검출","적합"
"5","식초절임(생강절임)","도치기현","2014-09-22","32","불검출","불검출","적합"
"6","소스류","오사카부","2014-09-09","672","불검출","불검출","적합"
"7","소스류","오사카부","2014-09-04","205.9","불검출","불검출","적합"
"8","소스류","와카야마현","2014-05-17","50","불검출","불검출","적합"
"9","마요네즈","시가현","2014-09-09","400","불검출","불검출","적합"
"10","복합조미식품","오사카부","2014-09-05","18","불검출","불검출","적합"
"11","소스류","히로시마현","2014-08-27","352.8","불검출","불검출","적합"
"12","소스류","훗카이도","2014-09-10","129","불검출","불검출","적합"
"13","곡류가공품","효고현","2014-05-14","800","불검출","불검출","적합"
"14","곡류가공품","효고현","2014-09-05","800","불검출","불검출","적합"
"15","맥주","오이타현","2014-08-21","14,280","불검출","불검출","적합"
"16","글리세린지방산
에스테르","오사카부","2014-08-08","32","불검출","불검출","적합"
