"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","향신료조제품
(고추냉이가공품)","사이타마현","2014-08-29","135","불검출","불검출","적합"
"18","식용유지가공품","오사카부","2014-09-13","2,148","불검출","불검출","적합"
"19","수산물가공품","히로시마현","2014-07-02","8","불검출","불검출","적합"
"20","수산물가공품","히로시마현","2014-06-02","6.96","불검출","불검출","적합"
"21","소스류","오이타현","2014-06-10","480","불검출","불검출","적합"
"22","혼합제제","와카야마현","2014-09-02","45","불검출","불검출","적합"
"23","혼합제제","와카야마현","2014-09-04","90","불검출","불검출","적합"
"24","혼합제제","와카야마현","2014-09-03","45","불검출","불검출","적합"
"25","혼합제제","와카야마현","2014-09-05","90","불검출","불검출","적합"
"26","개별인정형
건강기능식품","훗카이도","2014-06-20","228","불검출","불검출","적합"
"27","소스류","후쿠오카현","2014-10-06","180","불검출","불검출","적합"
"28","소스류","나가사키현","2014-09-22","100","불검출","불검출","적합"
"29","청주","니가타현","2014-09-02","25,920","불검출","불검출","적합"
"30","혼합장","야마나시현","2014-09-17","2,780","불검출","불검출","적합"
"31","혼합장","야마나시현","2014-09-17","2,000","불검출","불검출","적합"
"32","곡류가공품","도쿄도","2014-09-05","15","불검출","불검출","적합"
"33","어묵","시마네현","2014-09-19","960","불검출","불검출","적합"
"34","초콜릿가공품","야마나시현","2014-08-29","101.37","불검출","불검출","적합"
"35","초콜릿가공품","아이치현","2014-09-17","187.2","불검출","불검출","적합"
"36","초콜릿가공품","후쿠오카현","2014-09-17","139.44","불검출","불검출","적합"
"37","혼합제제","가나가와현","2014-09-11","140","불검출","불검출","적합"
"38","맥주","후쿠오카현","2014-09-09","100,800","불검출","불검출","적합"
"39","혼합제제","가나가와현","2014-09-15","5","불검출","불검출","적합"
"40","혼합제제","도쿄도","2014-09-08","180","불검출","불검출","적합"
"41","어묵","시마네현","2014-09-26","3,816","불검출","불검출","적합"
"42","맥주","오사카부","2014-09-01","19,031.04","불검출","불검출","적합"
"43","어묵","시마네현","2014-09-16","3,542","불검출","불검출","적합"
"44","초콜릿가공품","아이치현","2014-09-16","160.8","불검출","불검출","적합"
"45","어묵","시마네현","2014-09-25","1,500","불검출","불검출","적합"
"46","청주","도치기현","2014-09-10","15,876","불검출","불검출","적합"
"47","밀크초콜릿","아이치현","2014-09-10","229.2","불검출","불검출","적합"
"48","맥주","후쿠오카현","2014-09-01","20,200","불검출","불검출","적합"
"49","소스류","훗카이도","2014-07-21","5,080","불검출","불검출","적합"
"50","소스류","훗카이도","2014-09-18","416","불검출","불검출","적합"
"51","소스류","훗카이도","2014-09-13","108","불검출","불검출","적합"
"52","과자(스낵과자)","아이치현","2014-08-27","151.2","불검출","불검출","적합"
"53","캔디류(양갱)","지바현","2014-08-29","41.04","불검출","불검출","적합"
"54","캔디류(양갱)","도쿄도","2014-09-14","196.56","불검출","불검출","적합"
"55","캔디류(양갱)","지바현","2014-08-28","41.76","불검출","불검출","적합"
