"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"56","캔디류(양갱)","지바현","2014-08-27","69.6","불검출","불검출","적합"
"57","캔디류(사탕)","아이치현","2014-09-12","157.2","불검출","불검출","적합"
"58","캔디류(캐러멜)","아이치현","2014-09-12","45.72","불검출","불검출","적합"
"59","시클로덱스트린
(알파,베타,감마)","시즈오카현","2014-07-28","100","불검출","불검출","적합"
"60","과자(쿠키)","니가타현","2014-09-01","100.8","불검출","불검출","적합"
"61","초콜릿가공품","니가타현","2014-09-18","105.6","불검출","불검출","적합"
"62","혼합제제","미에현","2014-09-19","192","불검출","불검출","적합"
"63","혼합제제","시즈오카현","2014-09-18","84","불검출","불검출","적합"
"64","곡류가공품","기후현","2014-04-08","1,000","불검출","불검출","적합"
"65","혼합제제","군마현","2014-09-24","240","불검출","불검출","적합"
"66","혼합제제","나가노현","2014-09-25","400","불검출","불검출","적합"
"67","혼합제제","후쿠시마현","2014-09-25","300","불검출","불검출","적합"
"68","혼합제제","지바현","2014-09-08","1,000","불검출","불검출","적합"
"69","수산화칼슘","고치현","2014-09-12","10,000","불검출","불검출","적합"
"70","가공두부","오사카부","2014-09-24","18,000","불검출","불검출","적합"
"71","캔디류(사탕)","오사카부","2014-09-03","444","불검출","불검출","적합"
"72","캔디류(사탕)","오사카부","2014-09-09","432","불검출","불검출","적합"
"73","청주","야마가타현","2014-09-24","259.2","불검출","불검출","적합"
"74","당류가공품","아이치현","2014-09-03","312","불검출","불검출","적합"
"75","청주","교토부","2014-10-01","149","불검출","불검출","적합"
"76","청주","교토부","2014-10-01","90","불검출","불검출","적합"
"77","캔디류(사탕)","오사카부","2014-09-08","312","불검출","불검출","적합"
"78","캔디류(사탕)","오사카부","2014-09-11","288","불검출","불검출","적합"
"79","청주","나라현","2014-10-07","129.6","불검출","불검출","적합"
"80","캔디류(사탕)","오사카부","2014-09-03","448.44","불검출","불검출","적합"
"81","캔디류(사탕)","오사카부","2014-09-09","436.32","불검출","불검출","적합"
"82","캔디류(사탕)","오사카부","2014-09-08","412.08","불검출","불검출","적합"
"83","캔디류(사탕)","오사카부","2014-09-08","315.12","불검출","불검출","적합"
"84","캔디류(사탕)","오사카부","2014-09-11","290.88","불검출","불검출","적합"
"85","당류가공품","아이치현","2014-09-10","230.4","불검출","불검출","적합"
"86","당류가공품","아이치현","2014-09-10","230.4","불검출","불검출","적합"
"87","청주","오카야마현","2014-10-01","90","불검출","불검출","적합"
"88","청주","오카야마현","2014-10-01","87","불검출","불검출","적합"
"89","맥주","후쿠오카현","2014-08-21","81,753.6","불검출","불검출","적합"
"90","국수","가가와현","2014-09-29","1,800","불검출","불검출","적합"
"91","식초절임(매실절임)","와카야마현","2014-10-01","913.68","불검출","불검출","적합"
"92","혼합제제","이바라키현","2014-09-11","220","불검출","불검출","적합"
"93","혼합제제","오사카부","2014-09-29","100","불검출","불검출","적합"
"94","밀가루","후쿠오카현","2014-07-18","2,400","불검출","불검출","적합"
"95","소스류","지바현","2014-09-25","1,200","불검출","불검출","적합"
