"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","리큐르","도치기현","2014-08-07","252","불검출","불검출","적합"
"18","리큐르","도치기현","2014-09-07","168","불검출","불검출","적합"
"19","소스류","도쿄도","2014-07-29","90","불검출","불검출","적합"
"20","혼합제제","도쿄도","2014-09-17","15","불검출","불검출","적합"
"21","캔디류(캐러멜)","도치기현","2014-09-08","655.8","불검출","불검출","적합"
"22","청주","나라현","2014-09-06","380.16","불검출","불검출","적합"
"23","청주","야마가타현","2014-09-17","216","불검출","불검출","적합"
"24","청주","훗카이도","2014-08-07","57.6","불검출","불검출","적합"
"25","과자(쿠키)","군마현","2014-09-15","254.8","불검출","불검출","적합"
"26","과자(쿠키)","군마현","2014-09-16","468","불검출","불검출","적합"
"27","캔디류(캐러멜)","군마현","2014-09-05","135.36","불검출","불검출","적합"
"28","인스턴트커피","미에현","2014-05-10","684","불검출","불검출","적합"
"29","캔디류(캐러멜)","도치기현","2014-09-08","3,129","불검출","불검출","적합"
"30","액상차","시가현","2014-09-02","11,520","불검출","불검출","적합"
"31","DL-사과산","오사카부","2014-06-11","20,000","불검출","불검출","적합"
"32","식용색소황색제5호
알루미늄레이크","오사카부","2014-08-21","380","불검출","불검출","적합"
"33","향신료조제품","시즈오카현","2014-08-25","3,240","불검출","불검출","적합"
"34","조미건어포류","훗카이도","2014-09-24","360","불검출","불검출","적합"
"35","준초콜릿","가나가와현","2014-09-01","403.2","불검출","불검출","적합"
"36","곡류가공품","효고현","2014-03-02","12","불검출","불검출","적합"
"37","과자(비스킷)","사이타마현","2014-08-01","1,080","불검출","불검출","적합"
"38","소스류","교토부","2014-09-13","1,300","불검출","불검출","적합"
"39","어묵","효고현","2014-08-25","6,154","불검출","불검출","적합"
"40","캔디류(캐러멜)","나라현","2014-09-16","1,194","불검출","불검출","적합"
"41","위스키","오사카부","2014-08-18","2,520","불검출","불검출","적합"
"42","청주","아이치현","2014-09-02","172.8","불검출","불검출","적합"
"43","과자(비스킷)","아이치현","2014-09-17","259.92","불검출","불검출","적합"
"44","캔디류(양갱)","도쿄도","2014-09-07","330","불검출","불검출","적합"
"45","캔디류(양갱)","도쿄도","2014-09-10","322.8","불검출","불검출","적합"
"46","혼합제제","나가노현","2014-04-02","125","불검출","불검출","적합"
"47","혼합제제","나가노현","2014-08-27","75","불검출","불검출","적합"
"48","청주","와카야마현","2014-09-27","129.6","불검출","불검출","적합"
"49","리큐르","와카야마현","2014-09-20","108","불검출","불검출","적합"
"50","초콜릿가공품","효고현","2014-05-19","2,419.2","불검출","불검출","적합"
"51","향신료조제품
(고추냉이가공품)","도쿄도","2014-09-25","687.5","불검출","불검출","적합"
"52","초콜릿가공품","효고현","2014-07-01","1,036.8","불검출","불검출","적합"
"53","과자(비스킷)","이바라키현","2014-08-25","121","불검출","불검출","적합"
"54","캔디류(사탕)","아이치현","2014-09-25","360","불검출","불검출","적합"
"55","기타천연착향료","오카야마현","2014-09-19","2,040","불검출","불검출","적합"
