"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"98","청주","니가타현","2014-08-19","72","불검출","불검출","적합"
"99","청주","니가타현","2014-09-01","43.2","불검출","불검출","적합"
"100","과자(스낵과자)","고치현","2014-09-09","189","불검출","불검출","적합"
"101","조미건어포류","훗카이도","2014-09-08","7.2","불검출","불검출","적합"
"102","클로렐라 제품","교토부","2014-09-29","630.54","불검출","불검출","적합"
"103","과자(크래커)","아이치현","2014-09-01","12","불검출","불검출","적합"
"104","과자(크래커)","아이치현","2014-09-09","15.8","불검출","불검출","적합"
"105","혼합제제","나가노현","2014-09-24","148","불검출","불검출","적합"
"106","백설탕","구마모토현","2014-09-30","40","불검출","불검출","적합"
"107","혼합제제","나가노현","2014-09-05","238","불검출","불검출","적합"
"108","캔디류(양갱)","아이치현","2014-09-16","648","불검출","불검출","적합"
"109","국수","지바현","2014-09-18","285","불검출","불검출","적합"
"110","청주","구마모토현","2014-09-05","43.2","불검출","불검출","적합"
"111","과자(비스킷)","훗카이도","2014-09-24","46.5","불검출","불검출","적합"
"112","과자(비스킷)","훗카이도","2014-09-24","124","불검출","불검출","적합"
"113","소스류","후쿠오카현","2014-09-10","2,940","불검출","불검출","적합"
"114","소스류","훗카이도","2014-08-21","192","불검출","불검출","적합"
"115","청주","후쿠오카현","2014-08-26","18,144","불검출","불검출","적합"
"116","맥주","후쿠오카현","2014-09-01","30,300","불검출","불검출","적합"
"117","맥주","후쿠오카현","2014-09-09","157,140","불검출","불검출","적합"
"118","맥주","후쿠오카현","2014-09-09","117,600","불검출","불검출","적합"
"119","땅콩또는견과류
가공품","후쿠오카현","2014-09-06","13.5","불검출","불검출","적합"
"120","청주","효고현","2014-09-04","2,304","불검출","불검출","적합"
"121","청주","효고현","2014-09-08","1,036.8","불검출","불검출","적합"
"122","청주","효고현","2014-09-24","631.8","불검출","불검출","적합"
"123","청주","효고현","2014-08-08","864","불검출","불검출","적합"
"124","청주","야마가타현","2014-08-11","64.8","불검출","불검출","적합"
"125","식용유지가공품","지바현","2014-09-18","1,125","불검출","불검출","적합"
"126","청주","야마가타현","2014-09-11","69.12","불검출","불검출","적합"
"127","트랜스글루코시
다아제","시가현","2014-09-08","400","불검출","불검출","적합"
"128","자당지방산에스테르","시가현","2014-09-03","600","불검출","불검출","적합"
"129","자당지방산에스테르","시가현","2014-08-21","5,600","불검출","불검출","적합"
"130","자당지방산에스테르","시가현","2014-08-04","1,600","불검출","불검출","적합"
"131","자당지방산에스테르","시가현","2014-07-03","800","불검출","불검출","적합"
"132","청주","도쿠시마현","2014-10-01","139.2","불검출","불검출","적합"
"133","혼합제제","오사카부","2014-10-03","100","불검출","불검출","적합"
"134","혼합제제","시즈오카현","2014-09-17","1,000","불검출","불검출","적합"
"135","추잉껌","아이치현","2014-07-31","3,960","불검출","불검출","적합"
"136","소스류","에히메현","2014-09-24","6,920","불검출","불검출","적합"
"137","추잉껌","아이치현","2014-09-22","2,470.5","불검출","불검출","적합"
