"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"15","혼합제제","사이타마현","2015-12-10","35","불검출","불검출","적합"
"16","맥주","오이타현","2015-11-19","49,680","불검출","불검출","적합"
"17","맥주","교토부","2015-11-17","181,440","불검출","불검출","적합"
"18","리큐르","미에현","2015-11-17","8,400","불검출","불검출","적합"
"19","청주","교토부","2015-10-09","720","불검출","불검출","적합"
"20","청주","교토부","2015-10-22","756","불검출","불검출","적합"
"21","청주","야마가타현","2015-11-13","144","불검출","불검출","적합"
"22","청주","야마가타현","2015-11-09","259.2","불검출","불검출","적합"
"23","청주","후쿠이현","2015-10-16","34.56","불검출","불검출","적합"
"24","청주","후쿠이현","2015-09-29","12.96","불검출","불검출","적합"
"25","청주","이와테현","2015-11-23","972","불검출","불검출","적합"
"26","당류가공품","사이타마현","","360","불검출","불검출","적합"
"27","당류가공품","사이타마현","","240","불검출","불검출","적합"
"28","땅콩또는견과류가공품","오사카부","2015-04-14","150","불검출","불검출","적합"
"29","소스류","도치기현","2015-11-09","12,000","불검출","불검출","적합"
"30","카레","니가타현","2015-10-26","864","불검출","불검출","적합"
"31","카레","니가타현","2015-10-13","864","불검출","불검출","적합"
"32","카레","니가타현","2015-11-02","1,440","불검출","불검출","적합"
"33","카레","니가타현","2015-11-03","432","불검출","불검출","적합"
"34","카레","시즈오카현","2015-09-17","207","불검출","불검출","적합"
"35","향신료조제품(고추
냉이가공품)","나가노현","2015-10-26","129","불검출","불검출","적합"
"36","소스류","히로시마현","2015-11-20","360","불검출","불검출","적합"
"37","소스류","히로시마현","2015-11-06","162","불검출","불검출","적합"
"38","소스류","히로시마현","2015-10-05","60","불검출","불검출","적합"
"39","소스류","군마현","2015-11-12","900","불검출","불검출","적합"
"40","맥주","후쿠오카현","2015-11-07","50,400","불검출","불검출","적합"
"41","혼합제제","시가현","2015-12-10","100","불검출","불검출","적합"
"42","맥주","후쿠오카현","2015-11-06","16,800","불검출","불검출","적합"
"43","맥주","후쿠오카현","2015-11-16","523,800","불검출","불검출","적합"
"44","맥주","아이치현","2015-11-05","20,200","불검출","불검출","적합"
"45","맥주","후쿠오카현","2015-10-14","16,800","불검출","불검출","적합"
"46","복합조미식품","군마현","2015-12-03","6,000","불검출","불검출","적합"
"47","빵류(파이)","훗카이도","2015-12-06","3,193","불검출","불검출","적합"
"48","소스류","히로시마현","2015-11-17","288","불검출","불검출","적합"
