"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","234","903,348","1","48,000","183","828,020","6","746","44","26,583"
"12.28","108","202,417","0","0","91","188,580","2","84","15","13,753"
"12.29","126","700,931","1","48,000","92","639,440","4","662","29","12,830"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
