"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","91","","327,299","","",""
"1","청주","지바현","2016-09-05","209","불검출","불검출","적합"
"2","캔디류(사탕)","미에현","2016-08-18","211","불검출","불검출","적합"
"3","캔디류(사탕)","후쿠시마현","2016-08-19","141","불검출","불검출","적합"
"4","드레싱","오사카부","2016-09-16","180","불검출","불검출","적합"
"5","소스류","훗카이도","2016-09-15","3,450","불검출","불검출","적합"
"6","국수","구마모토현","2016-08-26","400","불검출","불검출","적합"
"7","국수","구마모토현","2016-08-18","583","불검출","불검출","적합"
"8","즉석조리식품","나가노현","2016-08-18","1,200","불검출","불검출","적합"
"9","맥주","교토부","2016-09-06","81,144","불검출","불검출","적합"
"10","청주","효고현","2016-09-16","405","불검출","불검출","적합"
"11","소스류","가나가와현","2016-09-23","2,441","불검출","불검출","적합"
"12","혼합장","훗카이도","2016-09-09","1,565","불검출","불검출","적합"
