"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","혼합제제","가나가와현","2016-09-20","200","불검출","불검출","적합"
"14","양조간장","지바현","2016-08-25","2,340","불검출","불검출","적합"
"15","청주","효고현","2016-09-14","648","불검출","불검출","적합"
"16","과자(쿠키)","도쿠시마현","2016-09-18","525","불검출","불검출","적합"
"17","청주","고치현","2016-09-02","648","불검출","불검출","적합"
"18","냉면","구마모토현","2016-09-12","2,700","불검출","불검출","적합"
"19","냉면","구마모토현","2016-08-29","189","불검출","불검출","적합"
"20","과자(스낵과자)","기후현","2016-09-21","13,126","불검출","불검출","적합"
"21","초콜릿가공품","이바라키현","2016-09-13","14,709","불검출","불검출","적합"
"22","초콜릿가공품","이바라키현","2016-09-14","10,164","불검출","불검출","적합"
"23","소스류","미에현","2016-09-16","300","불검출","불검출","적합"
"24","소스류","미에현","2016-08-31","450","불검출","불검출","적합"
"25","혼합제제","효고현","2016-09-20","210","불검출","불검출","적합"
"26","복합조미식품","후쿠오카현","2016-09-15","58","불검출","불검출","적합"
"27","기타주류","히로시마현","2016-08-31","1,224","불검출","불검출","적합"
"28","청주","구마모토현","2016-08-04","158","불검출","불검출","적합"
"29","냉면","구마모토현","2016-08-29","198","불검출","불검출","적합"
"30","냉면","구마모토현","2016-09-07","612","불검출","불검출","적합"
"31","혼합장","훗카이도","2016-09-12","1,103","불검출","불검출","적합"
"32","천연향신료","도치기현","2016-08-22","151","불검출","불검출","적합"
"33","청주","니가타현","2016-09-01","43","불검출","불검출","적합"
"34","종국","아키타현","2016-09-02","12","불검출","불검출","적합"
"35","과.채가공품","도치기현","2016-09-13","20","불검출","불검출","적합"
"36","소스류","훗카이도","2016-09-15","6,298","불검출","불검출","적합"
"37","맥주","후쿠오카현","2016-08-09","20,200","불검출","불검출","적합"
"38","가공두부","나가노현","2016-08-27","4,900","불검출","불검출","적합"
"39","캔디류(사탕)","미에현","2016-07-07","211","불검출","불검출","적합"
"40","기타건포류","히로시마현","2016-10-03","200","불검출","불검출","적합"
"41","소스류","가나가와현","2016-09-20","954","불검출","불검출","적합"
"42","캔디류(사탕)","미에현","2016-09-12","1,352","불검출","불검출","적합"
"43","소스류","오이타현","2016-09-15","600","불검출","불검출","적합"
"44","청주","후쿠오카현","2016-08-04","1,184","불검출","불검출","적합"
"45","당류가공품","히로시마현","2016-08-20","362","불검출","불검출","적합"
"46","과자(크래커)","이바라키현","2016-07-28","335","불검출","불검출","적합"
"47","과자(스낵과자)","이바라키현","2016-09-09","156","불검출","불검출","적합"
