"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","혼합제제","효고현","2016-04-01","1,580","불검출","불검출","적합"
"15","소스류","군마현","2016-02-22","48","불검출","불검출","적합"
"16","준초콜릿","가나가와현","2016-03-01","403","불검출","불검출","적합"
"17","캔디류(캐러멜)","도치기현","2016-03-04","574","불검출","불검출","적합"
"18","소스류","지바현","2016-02-25","266","불검출","불검출","적합"
"19","국수","훗카이도","2016-02-22","500","불검출","불검출","적합"
"20","소스류","지바현","2016-01-28","1,404","불검출","불검출","적합"
"21","과자(웨이퍼)","오사카부","2016-04-07","32","불검출","불검출","적합"
"22","고형차","교토부","2016-04-08","36","불검출","불검출","적합"
"23","과자(웨이퍼)","오사카부","2016-03-10","32","불검출","불검출","적합"
"24","혼합제제","히로시마현","","4","불검출","불검출","적합"
"25","소스류","지바현","2016-02-19","77","불검출","불검출","적합"
"26","혼합제제","히로시마현","2016-03-10","100","불검출","불검출","적합"
"27","냉면","훗카이도","2016-03-21","1,752","불검출","불검출","적합"
"28","복합조미식품","미에현","2016-03-10","83","불검출","불검출","적합"
"29","폴리글리세린지방
산에스테르","미에현","2016-03-15","288","불검출","불검출","적합"
"30","소스류","이바라키현","2016-03-28","375","불검출","불검출","적합"
"31","어묵","시마네현","2016-02-14","1,008","불검출","불검출","적합"
"32","청주","나라현","2016-03-31","432","불검출","불검출","적합"
"33","청주","효고현","2016-04-06","1,400","불검출","불검출","적합"
"34","혼합제제","시즈오카현","2016-04-04","250","불검출","불검출","적합"
"35","카레","니가타현","2016-02-18","432","불검출","불검출","적합"
"36","기타천연착향료","시즈오카현","2016-03-22","640","불검출","불검출","적합"
"37","양조간장","군마현","2016-03-24","900","불검출","불검출","적합"
"38","소스류","지바현","2016-03-17","908","불검출","불검출","적합"
"39","혼합제제","히로시마현","","30","불검출","불검출","적합"
"40","어묵","시마네현","2016-03-17","300","불검출","불검출","적합"
"41","어묵","시마네현","2016-02-09","600","불검출","불검출","적합"
"42","어묵","시마네현","2016-03-21","600","불검출","불검출","적합"
"43","어묵","시마네현","2016-02-16","1,400","불검출","불검출","적합"
"44","소스류","히로시마현","2016-03-30","132","불검출","불검출","적합"
"45","장류절임","가고시마현","2016-03-28","1,000","불검출","불검출","적합"
"46","어묵","시마네현","2016-02-11","200","불검출","불검출","적합"
"47","카레","니가타현","2016-03-02","4,320","불검출","불검출","적합"
