"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","혼합제제","야마가타현","2016-01-28","36","불검출","불검출","적합"
"15","침출차","사이타마현","2016-03-25","30","불검출","불검출","적합"
"16","국수","구마모토현","2016-03-05","448.2","불검출","불검출","적합"
"17","과자(스낵과자)","미에현","2016-03-18","1725","불검출","불검출","적합"
"18","발효식초","도치기현","2016-03-15","51.24","불검출","불검출","적합"
"19","소스류","도치기현","2016-03-23","8380.3","불검출","불검출","적합"
"20","유탕면류","ETC","2016-03-22","448.2","불검출","불검출","적합"
"21","혼합음료","도야마현","2016-04-05","531","불검출","불검출","적합"
"22","혼합제제","효고현","2016-04-04","136","불검출","불검출","적합"
"23","수산물가공품","시즈오카현","2016-03-26","1000","불검출","불검출","적합"
"24","당류가공품","오카야마현","2016-03-21","17440","불검출","불검출","적합"
"25","곡류가공품","시즈오카현","2016-02-19","600","불검출","불검출","적합"
"26","고구마전분","가고시마현","2014-11-27","18500","불검출","불검출","적합"
"27","고구마전분","가고시마현","2015-10-31","37000","불검출","불검출","적합"
"28","카레","시즈오카현","2016-03-03","598","불검출","불검출","적합"
"29","양조간장","지바현","2016-03-08","2505.6","불검출","불검출","적합"
"30","당류가공품","오사카부","2016-04-06","70.2","불검출","불검출","적합"
"31","당류가공품","교토부","2016-04-06","28.8","불검출","불검출","적합"
"32","당류가공품","교토부","2016-04-08","32.4","불검출","불검출","적합"
"33","당류가공품","오사카부","2016-03-17","37.8","불검출","불검출","적합"
"34","혼합제제","오카야마현","2016-03-25","60","불검출","불검출","적합"
"35","혼합제제","오카야마현","2016-04-01","15","불검출","불검출","적합"
"36","혼합제제","오카야마현","2016-03-28","60","불검출","불검출","적합"
"37","혼합제제","오카야마현","2016-03-28","15","불검출","불검출","적합"
"38","볶은커피","효고현","2016-03-14","368","불검출","불검출","적합"
"39","볶은커피","효고현","2016-03-07","23736","불검출","불검출","적합"
"40","즉석조리식품","야마가타현","2016-02-23","25.5","불검출","불검출","적합"
"41","소스류","야마가타현","2015-12-03","40.5","불검출","불검출","적합"
"42","카레","야마가타현","2016-02-05","72","불검출","불검출","적합"
"43","소스류","야마가타현","2016-02-26","24","불검출","불검출","적합"
"44","즉석조리식품","니가타현","2016-02-29","455","불검출","불검출","적합"
"45","유탕면류","기후현","2015-02-18","16.2","불검출","불검출","적합"
"46","유탕면류","기후현","2016-02-18","18","불검출","불검출","적합"
"47","액상커피","히로시마현","2016-03-02","10800","불검출","불검출","적합"
