"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"83","액상커피","시가현","2016-03-29","4,500","불검출","불검출","적합"
"84","볶은커피","시즈오카현","2016-02-25","600","불검출","불검출","적합"
"85","볶은커피","사이타마현","2016-03-10","1,200","불검출","불검출","적합"
"86","소스류","후쿠오카현","2016-03-18","173","불검출","불검출","적합"
"87","국수","구마모토현","2016-02-10","288","불검출","불검출","적합"
"88","볶은커피","미에현","2016-03-11","126","불검출","불검출","적합"
"89","볶은커피","미에현","2016-02-08","84","불검출","불검출","적합"
"90","조미건어포류","에히메현","2016-04-14","200","불검출","불검출","적합"
"91","조미건어포류","훗카이도","2016-04-14","60","불검출","불검출","적합"
"92","만두류","아이치현","2016-02-10","403","불검출","불검출","적합"
"93","볶은커피","효고현","2016-03-03","13","불검출","불검출","적합"
"94","인스턴트커피","오사카부","2016-02-22","43","불검출","불검출","적합"
"95","인스턴트커피","효고현","2016-01-14","18","불검출","불검출","적합"
"96","인스턴트커피","효고현","2016-01-19","11","불검출","불검출","적합"
"97","기타가공품","훗카이도","2015-12-02","100","불검출","불검출","적합"
"98","빵류(그외 빵류)","아이치현","2016-02-24","132","불검출","불검출","적합"
"99","국수","가가와현","2016-03-08","125","불검출","불검출","적합"
"100","국수","가가와현","2016-03-07","4,000","불검출","불검출","적합"
"101","곡류가공품","미국","2015-07-08","40","불검출","불검출","적합"
"102","곡류가공품","미국","2015-12-14","40","불검출","불검출","적합"
"103","곡류가공품","미국","2015-07-06","40","불검출","불검출","적합"
"104","곡류가공품","미국","2015-11-01","32","불검출","불검출","적합"
"105","DL-사과산","오사카부","2016-03-29","20,000","불검출","불검출","적합"
"106","로커스트콩검","도야마현","2016-03-25","3,000","불검출","불검출","적합"
"107","침출차","오사카부","2016-02-05","250","불검출","불검출","적합"
"108","청주","구마모토현","2016-03-25","346","불검출","불검출","적합"
"109","청주","효고현","2016-03-24","5,400","불검출","불검출","적합"
"110","청주","효고현","2016-03-25","3,240","불검출","불검출","적합"
"111","맥주","오이타현","2016-03-05","49,266","불검출","불검출","적합"
"112","혼합제제","미에현","2016-03-04","360","불검출","불검출","적합"
"113","과자(스낵과자)","사이타마현","2015-12-01","1,482","불검출","불검출","적합"
