"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉동다랑어(남방참다랑어)","대서양","2017-11-08","6,529","불검출","불검출","적합"
"22","활가리비","홋카이도","2017-11-08","6,974","불검출","불검출","적합"
"23","냉장명태","홋카이도","2017-11-08","2,680","불검출","불검출","적합"
"24","냉장홍어","홋카이도","2017-11-08","430","불검출","불검출","적합"
"25","활돔(참돔)","에히메현","2017-11-08","12,233","불검출","불검출","적합"
"26","활바리(능성어)","에히메현","2017-11-08","902","불검출","불검출","적합"
"27","활바리(능성어)","에히메현","2017-11-08","1,828","불검출","불검출","적합"
"28","냉동상어(청상아리,F)","태평양","2017-11-08","6,186","불검출","불검출","적합"
"29","냉동새치(돛새치)","대서양","2017-11-08","3,104","불검출","불검출","적합"
"30","냉장명태","홋카이도","2017-11-08","1,599","불검출","불검출","적합"
"31","냉장홍어","홋카이도","2017-11-08","3,337","불검출","불검출","적합"
"32","냉동다랑어(남방참다랑어)","대서양","2017-11-08","6,976","불검출","불검출","적합"
"33","활돔(참돔)","에히메현","2017-11-08","8,089","불검출","불검출","적합"
"34","냉장명태","홋카이도","2017-11-08","1,752","불검출","불검출","적합"
"35","활게(참게)","후쿠오카현","2017-11-08","840","불검출","불검출","적합"
"36","냉장명태","홋카이도","2017-11-08","1,950","불검출","불검출","적합"
"37","냉장돔(금눈돔)","후쿠오카현","2017-11-08","6","불검출","불검출","적합"
"38","활우렁쉥이","홋카이도","2017-11-08","7,884","불검출","불검출","적합"
"39","냉장명태","홋카이도","2017-11-08","1,200","불검출","불검출","적합"
"40","냉장명태","홋카이도","2017-11-08","3,900","불검출","불검출","적합"
"41","냉장명태","홋카이도","2017-11-08","2,650","불검출","불검출","적합"
"42","냉장명태","홋카이도","2017-11-08","6,508","불검출","불검출","적합"
"43","활우렁쉥이","홋카이도","2017-11-08","8,778","불검출","불검출","적합"
"44","활방어","에히메현","2017-11-08","5,866","불검출","불검출","적합"
