"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","186","489,794","1","1,000","138","441,400","0","0","47","47,394"
"11.6","108","202,469","1","1,000","77","177,612","0","0","30","23,857"
"11.7","78","287,325","0","0","61","263,788","0","0","17","23,537"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
