"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"59","튀김식품","히로시마현","2014-08-11","87","불검출","불검출","적합"
"60","기타가공품(참깨분)","미에현","2014-08-08","72","불검출","불검출","적합"
"61","혼합제제","오카야마현","2014-05-29","15","불검출","불검출","적합"
"62","탄산음료","오사카부","2014-07-02","2,400","불검출","불검출","적합"
"63","액상차","시가현","2014-08-09","5,760","불검출","불검출","적합"
"64","비타민/감마리놀
렌산함유유지","야마나시현","2014-08-09","129.6","불검출","불검출","적합"
"65","복합조미식품","오이타현","2014-05-23","500","불검출","불검출","적합"
"66","효모추출물제품","오이타현","2014-07-10","1,430","불검출","불검출","적합"
"67","활성탄","가나가와현","2014-08-21","4,000","불검출","불검출","적합"
"68","가공두부","교토부","2014-08-08","7,140","불검출","불검출","적합"
"69","합성착향료","가나가와현","2014-08-19","2","불검출","불검출","적합"
"70","혼합제제","오카야마현","2014-08-20","15","불검출","불검출","적합"
"71","혼합제제","효고현","2014-08-20","85","불검출","불검출","적합"
"72","혼합제제","효고현","2014-08-20","102","불검출","불검출","적합"
"73","혼합제제","효고현","2014-08-20","17","불검출","불검출","적합"
"74","혼합제제","사이타마현","2014-08-19","400","불검출","불검출","적합"
"75","자당지방산에스테르","미에현","2014-02-13","20","불검출","불검출","적합"
"76","기타가공품","아오모리현","2014-05-09","2,010","불검출","불검출","적합"
"77","치자청색소","오사카부","2014-08-05","200","불검출","불검출","적합"
"78","혼합제제","오사카부","2014-08-26","100","불검출","불검출","적합"
"79","혼합제제","나가노현","2014-08-25","1,000","불검출","불검출","적합"
"80","혼합제제","이바라키현","2014-07-21","510","불검출","불검출","적합"
"81","혼합제제","가나가와현","2014-08-04","60","불검출","불검출","적합"
"82","혼합제제","이바라키현","2014-08-06","250","불검출","불검출","적합"
"83","리큐르","오사카부","2014-06-11","72","불검출","불검출","적합"
"84","소스류","교토부","2014-08-27","2,419.8","불검출","불검출","적합"
"85","소스류","교토부","2014-08-08","660","불검출","불검출","적합"
"86","소스류","교토부","2014-08-12","2,616","불검출","불검출","적합"
"87","소스류","교토부","2014-08-23","2,230","불검출","불검출","적합"
"88","소스류","교토부","2014-07-25","10,017","불검출","불검출","적합"
"89","소스류","교토부","2014-07-09","102","불검출","불검출","적합"
"90","소스류","교토부","2014-08-12","262","불검출","불검출","적합"
"91","소스류","교토부","2014-07-25","135","불검출","불검출","적합"
"92","복합조미식품","교토부","2014-07-17","440","불검출","불검출","적합"
"93","맥주","후쿠오카현","2014-08-02","279,360","불검출","불검출","적합"
"94","청주","고치현","2014-07-30","86.4","불검출","불검출","적합"
"95","청주","야마구치현","2014-08-07","86.4","불검출","불검출","적합"
"96","청주","니가타현","2014-07-28","244.8","불검출","불검출","적합"
"97","청주","교토부","2014-05-08","72","불검출","불검출","적합"
"98","리큐르","미에현","2014-06-23","420","불검출","불검출","적합"
