"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","과자(스낵과자)","아이치현","2014-08-19","62.64","불검출","불검출","적합"
"19","과자(스낵과자)","아이치현","2014-08-05","68.4","불검출","불검출","적합"
"20","과자(스낵과자)","아이치현","2014-08-09","93.6","불검출","불검출","적합"
"21","혼합제제","가나가와현","2014-08-25","60","불검출","불검출","적합"
"22","국수","사이타마현","2014-08-22","960","불검출","불검출","적합"
"23","수산물가공품","교토부","2014-08-22","60","불검출","불검출","적합"
"24","농산물조림","야마가타현","2014-08-02","360","불검출","불검출","적합"
"25","디아스타아제","교토부","2014-07-24","50","불검출","불검출","적합"
"26","혼합제제","효고현","2014-08-26","15","불검출","불검출","적합"
"27","맥주","구마모토현","2014-07-21","30,358.4","불검출","불검출","적합"
"28","젖산나트륨","이바라키현","2014-07-23","2,000","불검출","불검출","적합"
"29","소스류","구마모토현","2014-08-22","552","불검출","불검출","적합"
"30","캔디류(사탕)","아이치현","2014-08-21","1,920","불검출","불검출","적합"
"31","과자(스낵과자)","아이치현","2014-08-08","828","불검출","불검출","적합"
"32","과자(스낵과자)","아이치현","2014-08-18","468","불검출","불검출","적합"
"33","과자(쿠키)","도쿠시마현","2014-07-31","696.78","불검출","불검출","적합"
"34","혼합제제","효고현","2014-09-02","45","불검출","불검출","적합"
"35","수산물가공품","효고현","2014-08-20","21.6","불검출","불검출","적합"
"36","볶은커피","아이치현","2014-08-25","400","불검출","불검출","적합"
"37","카레","나가노현","2014-06-09","800","불검출","불검출","적합"
"38","볶은커피","효고현","2014-06-17","5.4","불검출","불검출","적합"
"39","볶은커피","시즈오카현","2014-06-18","270","불검출","불검출","적합"
"40","곡류가공품","이바라키현","2014-08-05","100","불검출","불검출","적합"
"41","침출차","시즈오카현","2014-08-19","54","불검출","불검출","적합"
"42","볶은커피","가나가와현","2014-02-18","347.76","불검출","불검출","적합"
"43","볶은커피","효고현","2014-07-22","50.4","불검출","불검출","적합"
"44","유탕면류","이바라키현","2014-08-09","831.6","불검출","불검출","적합"
"45","볶은커피","사이타마현","2014-08-19","4,020","불검출","불검출","적합"
"46","소스류","에히메현","2014-08-22","1,000","불검출","불검출","적합"
"47","카레","나가노현","2014-07-23","600","불검출","불검출","적합"
"48","유탕면류","이바라키현","2014-08-09","811.8","불검출","불검출","적합"
"49","카레","나가노현","2014-07-25","1,200","불검출","불검출","적합"
"50","양조간장","아이치현","2014-07-28","1,620","불검출","불검출","적합"
"51","청주","이바라키현","2014-08-06","728","불검출","불검출","적합"
"52","혼합제제","가나가와현","2014-08-11","115","불검출","불검출","적합"
"53","캔디류(사탕)","시즈오카현","2014-08-23","979.2","불검출","불검출","적합"
"54","시클로덱스트린시럽","시즈오카현","2014-08-11","10,000","불검출","불검출","적합"
"55","수산물가공품","히로시마현","2014-08-21","17.2","불검출","불검출","적합"
"56","캔디류(사탕)","효고현","2014-08-19","468","불검출","불검출","적합"
"57","수산물가공품","히로시마현","2014-08-21","17.2","불검출","불검출","적합"
"58","수산물가공품","히로시마현","2014-08-21","12.8","불검출","불검출","적합"
