"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","3건","-","-","69,700","-","-","-"
"1","냉동가자미(각시가자미) 미국","","2014-7-4","24,000","불검출","불검출","적합"
"2","냉동어란(명란)","러시아","2014-7-4","26,312","불검출","불검출","적합"
"3","냉동명태","러시아","2014-7-4","19,388","불검출","불검출","적합"
