"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","빵류(그외 빵류)","효고현","2014-05-23","70.2","불검출","불검출","적합"
"20","빵류(그외 빵류)","효고현","2014-05-26","70.2","불검출","불검출","적합"
"21","빵류(그외 빵류)","효고현","2014-05-27","70.2","불검출","불검출","적합"
"22","빵류(그외 빵류)","효고현","2014-05-28","42.12","불검출","불검출","적합"
"23","빵류(그외 빵류)","효고현","2014-05-28","20.16","불검출","불검출","적합"
"24","빵류(그외 빵류)","효고현","2014-05-28","20.16","불검출","불검출","적합"
"25","빵류(그외 빵류)","효고현","2014-05-28","20.16","불검출","불검출","적합"
"26","빵류(그외 빵류)","효고현","2014-05-28","20.16","불검출","불검출","적합"
"27","과자(쿠키)","효고현","2014-05-21","17.28","불검출","불검출","적합"
"28","과자(쿠키)","효고현","2014-05-21","17.28","불검출","불검출","적합"
"29","과자(쿠키)","효고현","2014-05-21","17.28","불검출","불검출","적합"
"30","과자(쿠키)","효고현","2014-05-21","17.28","불검출","불검출","적합"
"31","빵류(파이)","효고현","2014-05-28","33.6","불검출","불검출","적합"
"32","빵류(파이)","효고현","2014-04-29","9.6","불검출","불검출","적합"
"33","빵류(파이)","오사카부","2014-05-27","118.27","불검출","불검출","적합"
"34","빵류(그외 빵류)","효고현","2014-05-29","52.8","불검출","불검출","적합"
"35","덱스트린","아이치현","2013-10-18","200","불검출","불검출","적합"
"36","복합조미식품","후쿠오카현","2014-06-10","125","불검출","불검출","적합"
"37","캔디류(사탕)","아이치현","2014-06-16","396","불검출","불검출","적합"
"38","캔디류(사탕)","아이치현","2014-06-17","792","불검출","불검출","적합"
"39","캔디류(사탕)","아이치현","2014-06-19","2,496","불검출","불검출","적합"
"40","과자(스낵과자)","니가타현","2014-05-30","151","불검출","불검출","적합"
"41","과자(스낵과자)","니가타현","2014-06-03","261","불검출","불검출","적합"
"42","과자(스낵과자)","니가타현","2014-05-30","104","불검출","불검출","적합"
"43","캔디류(젤리)","아이치현","2014-06-18","195.84","불검출","불검출","적합"
"44","캔디류(젤리)","아이치현","2014-06-17","205.44","불검출","불검출","적합"
"45","과자(크래커)","니가타현","2014-06-11","152.64","불검출","불검출","적합"
"46","과자(스낵과자)","야마가타현","2014-06-09","150","불검출","불검출","적합"
"47","과자(크래커)","니가타현","2014-06-13","137.23","불검출","불검출","적합"
"48","과자(크래커)","니가타현","2014-05-30","101.52","불검출","불검출","적합"
"49","과자(비스킷)","니가타현","2014-06-05","95.76","불검출","불검출","적합"
"50","과자(비스킷)","야마가타현","2014-06-12","116.4","불검출","불검출","적합"
"51","혼합제제","후쿠시마현","2014-06-02","500","불검출","불검출","적합"
"52","치자적색소","효고현","2014-06-03","150","불검출","불검출","적합"
"53","덱스트린","효고현","2014-05-19","500","불검출","불검출","적합"
"54","덱스트린","효고현","2014-05-21","1,000","불검출","불검출","적합"
"55","과자(스낵과자)","미에현","2014-05-23","13,720.2","불검출","불검출","적합"
"56","국수","후쿠오카현","2014-06-01","144","불검출","불검출","적합"
"57","국수","후쿠오카현","2014-06-20","1,320","불검출","불검출","적합"
"58","치자청색소","오사카부","2014-06-02","200","불검출","불검출","적합"
"59","혼합제제","오사카부","2014-06-12","300","불검출","불검출","적합"
"60","청주","교토부","2014-06-11","108","불검출","불검출","적합"
"61","청주","니가타현","2014-06-05","129.6","불검출","불검출","적합"
"62","청주","후쿠오카현","2014-03-15","146.88","불검출","불검출","적합"
"63","청주","후쿠오카현","2014-01-10","43.2","불검출","불검출","적합"
"64","소주","후쿠오카현","2014-06-16","86.4","불검출","불검출","적합"
"65","청주","고치현","2014-06-01","86.4","불검출","불검출","적합"
"66","청주","고치현","2014-06-01","86.4","불검출","불검출","적합"
"67","청주","고치현","2014-06-01","172.8","불검출","불검출","적합"
"68","청주","후쿠이현","2014-06-01","86.4","불검출","불검출","적합"
