"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","16건","-","-","22,920","-","-","-"
"1","냉장돔(황돔)","후쿠오카현","2014-7-3","75","불검출","불검출","적합"
"2","냉장돔(황돔)","야마구치현","2014-7-3","380","불검출","불검출","적합"
"3","냉장돔(황돔)","후쿠오카현","2014-7-3","135","불검출","불검출","적합"
"4","냉장돔(황돔)","후쿠오카현","2014-7-3","145","불검출","불검출","적합"
"5","냉장돔(황돔)","나가사키현","2014-7-3","254","불검출","불검출","적합"
"6","냉장돔(황돔)","야마구치현","2014-7-3","30","불검출","불검출","적합"
"7","활장어(먹장어)","시마네현","2014-7-3","1,789","불검출","불검출","적합"
"8","냉장명태","홋카이도","2014-7-3","2,486","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2014-7-3","1,563","불검출","불검출","적합"
"10","냉장민어(수조기)","야마구치현","2014-7-3","99","불검출","불검출","적합"
"11","냉장명태","홋카이도","2014-7-3","3,532","불검출","불검출","적합"
"12","냉장갈치","오이타현","2014-7-3","368","불검출","불검출","적합"
"13","냉동다랑어(남방참다랑어,F,횟감)","시즈오카현","2014-7-3","2,045","불검출","불검출","적합"
"14","활장어(먹장어)","야마구치현","2014-7-3","3,183","불검출","불검출","적합"
"15","활장어(먹장어)","시마네현","2014-7-3","2,547","불검출","불검출","적합"
"16","활장어(먹장어)","야마구치현","2014-7-3","4,289","불검출","불검출","적합"
