"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","453","1,718,647","0","0","370","1,600,984","2","83","81","117,580"
"10.17","91","327,299","0","0","84","326,460","0","0","7","839"
"10.18","132","440,058","0","0","95","420,461","0","0","37","19,597"
"10.19","90","438,056","0","0","77","405,699","2","83","11","32,274"
"10.20","140","513,234","0","0","114","448,364","0","0","26","64,870"
"","","","","","","","","","",""
