"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"115","소스류","군마현","2016-07-15","765","불검출","불검출","적합"
"116","수산물가공품","에히메현","2016-10-05","500","불검출","불검출","적합"
"117","과자(스낵과자)","니가타현","2016-07-26","84","불검출","불검출","적합"
"118","소스류","에히메현","2016-09-14","10,085","불검출","불검출","적합"
"119","소스류","가나가와현","2016-09-22","266","불검출","불검출","적합"
"120","떡류","도치기현","2016-07-02","1,000","불검출","불검출","적합"
"121","청주","와카야마현","2016-09-23","43","불검출","불검출","적합"
"122","청주","와카야마현","2016-09-23","86","불검출","불검출","적합"
"123","혼합제제","오카야마현","2016-09-20","1,000","불검출","불검출","적합"
"124","복합조미식품","후쿠오카현","2016-09-26","1,500","불검출","불검출","적합"
"125","혼합제제","오사카부","2016-09-27","16,104","불검출","불검출","적합"
"126","청주","효고현","2016-09-01","432","불검출","불검출","적합"
"127","카레","니가타현","2016-07-23","1,152","불검출","불검출","적합"
"128","소스류","히로시마현","2016-04-13","216","불검출","불검출","적합"
"129","초콜릿가공품","훗카이도","2016-10-04","57","불검출","불검출","적합"
"130","소주","교토부","2016-07-12","126","불검출","불검출","적합"
"131","위스키","오사카부","2016-03-16","6,754","불검출","불검출","적합"
"132","과자(스낵과자)","고치현","2016-08-31","656","불검출","불검출","적합"
"133","소스류","훗카이도","2016-10-04","1,000","불검출","불검출","적합"
"134","청주","야마구치현","2016-09-17","43","불검출","불검출","적합"
"135","소스류","가나가와현","2016-09-26","1,162","불검출","불검출","적합"
"136","소스류","사이타마현","2016-07-29","756","불검출","불검출","적합"
"137","과자(스낵과자)","니가타현","2016-07-26","172","불검출","불검출","적합"
"138","빵류(케이크)","훗카이도","2016-09-20","1,901","불검출","불검출","적합"
"139","혼합제제","효고현","2016-09-26","24,340","불검출","불검출","적합"
"140","청주","오카야마현","2016-09-21","43","불검출","불검출","적합"
