"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","29건","-","-","39,120","-","-","-"
"1","활가리비","홋카이도","2014-4-4","6,000","불검출","불검출","적합"
"2","냉동새치(황새치,목살)","태평양","2014-4-4","506","불검출","불검출","적합"
"3","냉장복어(까치복)","나가사키현","2014-4-4","100","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2014-4-4","480","불검출","불검출","적합"
"5","냉장갑오징어","야마구치현","2014-4-4","114","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2014-4-4","552","불검출","불검출","적합"
"7","냉장홍어","야마구치현","2014-4-4","190","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-4-4","744","불검출","불검출","적합"
"9","냉장민어(수조기)","야마구치현","2014-4-4","90","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-4-4","3,750","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2014-4-4","800","불검출","불검출","적합"
"12","냉장민어(수조기)","야마구치현","2014-4-4","96","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2014-4-4","1,411","불검출","불검출","적합"
"14","냉장가오리","야마구치현","2014-4-4","248","불검출","불검출","적합"
"15","활꼬막","후쿠오카현","2014-4-4","2,060","불검출","불검출","적합"
"16","냉장명태","홋카이도","2014-4-4","390","불검출","불검출","적합"
"17","냉장명태","홋카이도","2014-4-4","377","불검출","불검출","적합"
"18","냉장명태","홋카이도","2014-4-4","3,000","불검출","불검출","적합"
"19","냉장갈치","와카야마현","2014-4-4","2,384","불검출","불검출","적합"
"20","냉장명태","홋카이도","2014-4-4","4,270","불검출","불검출","적합"
"21","냉장준치","와카야마현","2014-4-4","192","불검출","불검출","적합"
"22","냉장명태","홋카이도","2014-4-4","4,270","불검출","불검출","적합"
"23","활해삼","나가사키현","2014-4-4","140","불검출","불검출","적합"
"24","활해삼","가가와현","2014-4-4","535","불검출","불검출","적합"
"25","냉장갈치","효고현","2014-4-4","192","불검출","불검출","적합"
"26","냉장갈치","와카야마현","2014-4-4","1,328","불검출","불검출","적합"
"27","냉장갈치","에히메현","2014-4-4","752","불검출","불검출","적합"
"28","활장어(먹장어)","야마구치현","2014-4-4","2,179","불검출","불검출","적합"
"29","활장어(먹장어)","나가사키현","2014-4-4","1,970","불검출","불검출","적합"
