"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","26건","-","-","258,765","-","-","-"
"1","활돔(참돔)","에히메현","2014-4-7","5,982","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-4-7","7,613","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-4-7","6,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-4-7","6,000","불검출","불검출","적합"
"5","활돔(돌돔)","가나가와현","2014-4-7","114","불검출","불검출","적합"
"6","냉장복어(까치복)","나가사키현","2014-4-7","140","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2014-4-7","5,782","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-4-7","800","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2014-4-7","1,168","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2014-4-7","728","불검출","불검출","적합"
"11","냉장홍어","야마구치현","2014-4-7","130","불검출","불검출","적합"
"12","냉장민어(수조기)","야마구치현","2014-4-7","60","불검출","불검출","적합"
"13","냉동홍어","홋카이도","2014-4-7","5,997","불검출","불검출","적합"
"14","활가리비","홋카이도","2014-4-7","7,486","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2014-4-7","2,328","불검출","불검출","적합"
"16","냉장준치","와카야마현","2014-4-7","168","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2014-4-7","686","불검출","불검출","적합"
"18","냉동가리비(외투막)","홋카이도","2014-4-7","24,750","불검출","불검출","적합"
"19","냉장갈치","와카야마현","2014-4-7","1,032","불검출","불검출","적합"
"20","냉장갈치","에히메현","2014-4-7","328","불검출","불검출","적합"
"21","냉장갈치","효고현","2014-4-7","56","불검출","불검출","적합"
"22","냉장준치","구마모토현","2014-4-7","77","불검출","불검출","적합"
"23","냉장갈치","구마모토현","2014-4-7","530","불검출","불검출","적합"
"24","냉동명태","홋카이도","2014-4-7","173,250","불검출","불검출","적합"
"25","활가리비","홋카이도","2014-4-7","6,946","불검출","불검출","적합"
"26","냉동새치(황새치,F,횟감)","시즈오카현","2014-4-7","614","불검출","불검출","적합"
