"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"67","식초절임","가고시마현","2014-01-21","48","불검출","불검출","적합"
"68","과자(스낵과자)","미에현","2014-02-21","15,479.71","불검출","불검출","적합"
"69","과자(스낵과자)","미에현","2014-02-20","1,410","불검출","불검출","적합"
"70","과자(스낵과자)","미에현","2014-02-11","800","불검출","불검출","적합"
"71","맥주","후쿠오카현","2014-01-21","32,433.6","불검출","불검출","적합"
"72","양조간장","후쿠오카현","2014-03-20","8,753.25","불검출","불검출","적합"
"73","혼합제제","미야기현","2014-03-19","240","불검출","불검출","적합"
"74","혼합제제","오사카부","2014-02-05","1,320","불검출","불검출","적합"
"75","혼합제제","오사카부","2014-01-31","660","불검출","불검출","적합"
"76","혼합제제","효고현","2014-03-18","1,000","불검출","불검출","적합"
"77","덱스트린","효고현","2014-02-15","1,005","불검출","불검출","적합"
"78","혼합제제","효고현","2014-03-13","3,000","불검출","불검출","적합"
"79","혼합제제","효고현","2014-01-22","1,000","불검출","불검출","적합"
"80","혼합제제","효고현","2014-03-14","2,000","불검출","불검출","적합"
"81","트랜스글루코시다아제","시가현","2014-01-13","400","불검출","불검출","적합"
"82","커피/건조","브라질","2013-12-15","17,973","불검출","불검출","적합"
"83","기타주류","야마구치현","2014-02-04","7,000","불검출","불검출","적합"
"84","기타주류","야마구치현","2014-02-14","3,500","불검출","불검출","적합"
"85","복합조미식품","야마구치현","2013-12-13","800","불검출","불검출","적합"
"86","소스류","아이치현","2014-01-09","200","불검출","불검출","적합"
"87","소스류","가나가와현","2014-01-16","100","불검출","불검출","적합"
"88","이산화티타늄","미에현","2012-06-05","100","불검출","불검출","적합"
"89","혼합제제","효고현","2014-03-11","10","불검출","불검출","적합"
"90","혼합제제","효고현","2014-03-11","10","불검출","불검출","적합"
"91","초콜릿가공품","가나가와현","2014-01-29","98.4","불검출","불검출","적합"
"92","과자(크래커)","이바라키현","2014-02-20","136","불검출","불검출","적합"
"93","과자(크래커)","이바라키현","2014-02-18","168","불검출","불검출","적합"
"94","캔디류(사탕)","가나가와현","2014-01-20","78","불검출","불검출","적합"
"95","글루코사민 제품","도쿄도","2014-02-07","184","불검출","불검출","적합"
"96","기타가공품","도쿄도","2014-02-07","91.8","불검출","불검출","적합"
"97","소스류","도치기현","2014-02-12","2,500","불검출","불검출","적합"
"98","기타천연착향료","오사카부","2014-03-13","90","불검출","불검출","적합"
