"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","어묵","야마구치현","2015-11-03","2,200","불검출","불검출","적합"
"49","수산물가공품","후쿠시마현","2015-08-28","210","불검출","불검출","적합"
"50","청국장","훗카이도","2015-11-07","2,970","불검출","불검출","적합"
"51","어묵","시마네현","2015-11-13","240","불검출","불검출","적합"
"52","금박","이시카와현","2015-11-21","0.18","불검출","불검출","적합"
"53","과자(스낵과자)","고치현","2015-10-22","16.5","불검출","불검출","적합"
"54","과자(스낵과자)","고치현","2015-10-30","12.2","불검출","불검출","적합"
"55","캔디류(사탕)","아이치현","2015-11-20","240","불검출","불검출","적합"
"56","과자(크래커)","이와테현","2015-10-30","18.6","불검출","불검출","적합"
"57","과자(쿠키)","아이치현","2015-11-04","18","불검출","불검출","적합"
"58","소스류","교토부","2015-10-28","1,755","불검출","불검출","적합"
"59","소스류","교토부","2015-11-13","680","불검출","불검출","적합"
"60","소스류","교토부","2015-11-06","5,123.8","불검출","불검출","적합"
"61","소스류","교토부","2015-09-11","642","불검출","불검출","적합"
"62","소스류","교토부","2015-10-24","1,000","불검출","불검출","적합"
"63","소스류","교토부","2015-09-05","549.4","불검출","불검출","적합"
"64","복합조미식품","교토부","2015-10-10","550","불검출","불검출","적합"
"65","소스류","교토부","2015-10-06","125","불검출","불검출","적합"
"66","소스류","교토부","2015-10-16","272","불검출","불검출","적합"
"67","소스류","교토부","2015-11-14","2,470","불검출","불검출","적합"
"68","소스류","교토부","2015-10-24","1,300","불검출","불검출","적합"
"69","소스류","교토부","2015-10-31","2,547.2","불검출","불검출","적합"
"70","소스류","교토부","2015-11-18","405","불검출","불검출","적합"
"71","소스류","교토부","2015-10-30","680","불검출","불검출","적합"
"72","소스류","교토부","2015-11-10","270","불검출","불검출","적합"
"73","소스류","교토부","2015-11-14","2,358","불검출","불검출","적합"
"74","소스류","교토부","2015-11-14","10,044","불검출","불검출","적합"
"75","폴리글리세린지방
산에스테르","효고현","2015-10-21","120","불검출","불검출","적합"
"76","글리세린지방산에
스테르","효고현","2015-11-06","90","불검출","불검출","적합"
"77","혼합제제","사이타마현","2015-11-16","120","불검출","불검출","적합"
"78","혼합제제","사이타마현","2015-11-16","324","불검출","불검출","적합"
"79","혼합제제","사이타마현","2015-11-16","270","불검출","불검출","적합"
"80","혼합제제","도쿄도","2015-11-18","20","불검출","불검출","적합"
"81","맥주","구마모토현","2015-11-01","30,358.4","불검출","불검출","적합"
