"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","초콜릿가공품","야마나시현","2014-05-29","130","불검출","불검출","적합"
"20","유탕면류","나라현","2014-05-15","63.18","불검출","불검출","적합"
"21","유탕면류","나라현","2014-05-15","62.4","불검출","불검출","적합"
"22","과자(쿠키)","야마가타현","2014-06-12","223.2","불검출","불검출","적합"
"23","과자(스낵과자)","야마나시현","2014-06-09","221.76","불검출","불검출","적합"
"24","과자(스낵과자)","야마가타현","2014-06-10","200.64","불검출","불검출","적합"
"25","캔디류(사탕)","효고현","2014-06-10","624","불검출","불검출","적합"
"26","과자(비스킷)","니가타현","2014-06-05","145.2","불검출","불검출","적합"
"27","과자(비스킷)","니가타현","2014-06-10","189.4","불검출","불검출","적합"
"28","과자(비스킷)","니가타현","2014-06-10","315","불검출","불검출","적합"
"29","청주","교토부","2014-03-05","1,620","불검출","불검출","적합"
"30","혼합제제","효고현","2014-06-18","30","불검출","불검출","적합"
"31","혼합제제","효고현","2014-06-18","15","불검출","불검출","적합"
"32","청주","미에현","2014-05-13","1,800","불검출","불검출","적합"
"33","소주","가고시마현","2014-04-24","86.4","불검출","불검출","적합"
"34","국수","사이타마현","2014-06-04","600","불검출","불검출","적합"
"35","복합조미식품","훗카이도","2014-06-27","100","불검출","불검출","적합"
"36","맥주","후쿠오카현","2014-05-23","52,380","불검출","불검출","적합"
"37","맥주","후쿠오카현","2014-05-01","30,615","불검출","불검출","적합"
"38","빵류(카스텔라)","사이타마현","2014-05-21","55.2","불검출","불검출","적합"
"39","빵류(카스텔라)","도쿄도","2014-05-21","38.4","불검출","불검출","적합"
"40","빵류(카스텔라)","사이타마현","2014-05-21","31.2","불검출","불검출","적합"
"41","빵류(그외 빵류)","가가와현","2014-05-21","48","불검출","불검출","적합"
"42","빵류(카스텔라)","도쿄도","2014-05-21","38.4","불검출","불검출","적합"
"43","과자(크래커)","이바라키현","2014-05-17","1,144.8","불검출","불검출","적합"
"44","혼합제제","효고현","2014-06-17","17","불검출","불검출","적합"
"45","과자(스낵과자)","사이타마현","2014-01-23","364","불검출","불검출","적합"
"46","혼합제제","효고현","2014-06-17","34","불검출","불검출","적합"
"47","혼합제제","효고현","2014-06-16","34","불검출","불검출","적합"
"48","혼합제제","효고현","2014-06-17","51","불검출","불검출","적합"
"49","캔디류(사탕)","아이치현","2014-06-04","300","불검출","불검출","적합"
"50","캔디류(젤리)","아이치현","2014-05-28","348","불검출","불검출","적합"
"51","볶은커피","미에현","2014-04-20","57.6","불검출","불검출","적합"
"52","혼합제제","효고현","2014-06-16","15","불검출","불검출","적합"
"53","기타천연착향료","효고현","2014-06-17","45","불검출","불검출","적합"
"54","과자(한과류)","나가노현","2014-05-30","230","불검출","불검출","적합"
"55","탄산음료","오사카부","2014-05-07","2,580","불검출","불검출","적합"
"56","자당지방산에스테르","시가현","2014-06-13","4,000","불검출","불검출","적합"
"57","자당지방산에스테르","시가현","2014-04-03","800","불검출","불검출","적합"
"58","자당지방산에스테르","시가현","2014-04-08","6,200","불검출","불검출","적합"
"59","탄산수소암모늄","도야마현","2014-06-11","18,000","불검출","불검출","적합"
"60","혼합제제","나가노현","2014-05-30","200","불검출","불검출","적합"
"61","향신료조제품(고추냉이가공품)","도쿄도","2014-06-17","3,960","불검출","불검출","적합"
"62","소스류","히로시마현","2014-06-09","315","불검출","불검출","적합"
"63","정제,가공을거쳐야하는식품원료","도치기현","2013-08-13","16,200","불검출","불검출","적합"
"64","소스류","히로시마현","2014-04-15","1,890","불검출","불검출","적합"
"65","소스류","히로시마현","2014-06-12","1,260","불검출","불검출","적합"
"66","수산물가공품","후쿠시마현","2014-06-10","900","불검출","불검출","적합"
"67","청주","효고현","2014-05-28","7,200","불검출","불검출","적합"
"68","수산물가공품","후쿠시마현","2014-06-18","520","불검출","불검출","적합"
