"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","즉석조리식품","나가노현","2014-05-29","604.8","불검출","불검출","적합"
"70","소주","오이타현","2014-05-13","51.84","불검출","불검출","적합"
"71","소주","오이타현","2014-06-16","4,976.64","불검출","불검출","적합"
"72","청주","도치기현","2014-06-09","13,996.8","불검출","불검출","적합"
"73","청주","니가타현","2014-06-02","259.2","불검출","불검출","적합"
"74","청주","니가타현","2014-05-20","24","불검출","불검출","적합"
"75","키토산/키토올리고당제품","교토부","2014-06-01","129","불검출","불검출","적합"
"76","된장","나가노현","2014-06-17","2,160","불검출","불검출","적합"
"77","국수","아이치현","2014-06-12","2,217.6","불검출","불검출","적합"
"78","볶은커피","시즈오카현","2014-04-28","23.04","불검출","불검출","적합"
"79","볶은커피","시즈오카현","2014-05-02","36","불검출","불검출","적합"
"80","볶은커피","시즈오카현","2014-05-01","36","불검출","불검출","적합"
"81","볶은커피","시즈오카현","2014-05-12","23.04","불검출","불검출","적합"
"82","볶은커피","시즈오카현","2014-04-14","23.04","불검출","불검출","적합"
"83","혼합제제","오카야마현","2014-06-12","150","불검출","불검출","적합"
"84","L-글루타민산나트륨제제","시즈오카현","2014-06-03","1,050","불검출","불검출","적합"
"85","조미된장","아이치현","2014-05-21","10,780","불검출","불검출","적합"
"86","조미된장","아이치현","2014-05-29","4,010","불검출","불검출","적합"
"87","조미된장","아이치현","2014-05-20","3,108","불검출","불검출","적합"
"88","과자(스낵과자)","시가현","2014-06-11","34.8","불검출","불검출","적합"
"89","과자(스낵과자)","교토부","2014-06-13","36","불검출","불검출","적합"
"90","향신료조제품(고추냉이가공품)","도쿄도","2014-06-18","1,260","불검출","불검출","적합"
"91","과자(스낵과자)","기후현","2014-06-13","34.8","불검출","불검출","적합"
"92","카레","시즈오카현","2014-05-30","598","불검출","불검출","적합"
"93","볶은커피","도쿄도","2014-05-01","47.5","불검출","불검출","적합"
"94","볶은커피","도쿄도","2014-05-01","47.5","불검출","불검출","적합"
"95","볶은커피","도쿄도","2014-05-01","47.5","불검출","불검출","적합"
"96","볶은커피","도쿄도","2014-05-01","45","불검출","불검출","적합"
"97","볶은커피","도쿄도","2014-05-01","18.4","불검출","불검출","적합"
"98","볶은커피","도쿄도","2014-05-01","18.4","불검출","불검출","적합"
