"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","즉석조리식품","지바현","2014-05-01","28.44","불검출","불검출","적합"
"20","양조간장","아이치현","2014-05-23","1,080","불검출","불검출","적합"
"21","소스류","오사카부","2014-06-04","2,040","불검출","불검출","적합"
"22","기타가공품(참깨분)","미에현","2014-05-23","108","불검출","불검출","적합"
"23","농산물조림","야마가타현","2014-05-30","230","불검출","불검출","적합"
"24","혼합제제","효고현","2014-06-16","15","불검출","불검출","적합"
"25","혼합제제","효고현","2014-06-10","90","불검출","불검출","적합"
"26","소스류","히로시마현","2014-06-10","1,260","불검출","불검출","적합"
"27","청주","니가타현","2014-05-27","8,172","불검출","불검출","적합"
"28","청주","니가타현","2014-06-04","86.4","불검출","불검출","적합"
"29","청주","니가타현","2014-06-03","864","불검출","불검출","적합"
"30","위스키","교토부","2014-05-07","324","불검출","불검출","적합"
"31","수산물가공품","훗카이도","2014-05-27","4,920","불검출","불검출","적합"
"32","소스류","히로시마현","2014-06-19","2,208","불검출","불검출","적합"
"33","수산물가공품","아이치현","2014-06-12","8,000","불검출","불검출","적합"
"34","소스류","히로시마현","2014-06-02","1,800","불검출","불검출","적합"
"35","드레싱","사가현","2014-05-15","6,480","불검출","불검출","적합"
"36","볶은커피","오사카부","2014-06-03","691.2","불검출","불검출","적합"
"37","혼합제제","효고현","2014-06-13","22","불검출","불검출","적합"
"38","혼합제제","효고현","2014-06-17","10","불검출","불검출","적합"
"39","혼합제제","효고현","2014-06-11","22","불검출","불검출","적합"
"40","혼합제제","효고현","2014-06-17","22","불검출","불검출","적합"
"41","혼합제제","효고현","2014-06-17","30","불검출","불검출","적합"
"42","소스류","히로시마현","2014-05-30","488.64","불검출","불검출","적합"
"43","소스류","히로시마현","2014-05-20","1,260","불검출","불검출","적합"
"44","소스류","히로시마현","2014-06-06","393.3","불검출","불검출","적합"
"45","소스류","히로시마현","2014-06-05","1,056","불검출","불검출","적합"
"46","스피루리나 제품","야마나시현","2014-06-16","619.2","불검출","불검출","적합"
"47","소스류","히로시마현","2014-06-13","618.3","불검출","불검출","적합"
"48","맥주","오이타현","2014-05-27","82,800","불검출","불검출","적합"
"49","소스류","히로시마현","2014-06-02","611.7","불검출","불검출","적합"
"50","소스류","히로시마현","2014-06-17","422.1","불검출","불검출","적합"
"51","소스류","히로시마현","2014-06-12","303.84","불검출","불검출","적합"
"52","액상차","미에현","2014-05-23","264","불검출","불검출","적합"
"53","혼합음료","오사카부","2014-06-11","180","불검출","불검출","적합"
"54","복합조미식품","사이타마현","2014-06-03","50","불검출","불검출","적합"
"55","복합조미식품","사이타마현","2014-06-05","25","불검출","불검출","적합"
"56","복합조미식품","사이타마현","2014-06-18","30","불검출","불검출","적합"
"57","곡류가공품","시즈오카현","2014-04-21","1,200","불검출","불검출","적합"
"58","향신료조제품","도쿄도","2014-06-12","1,250","불검출","불검출","적합"
"59","과자(크래커)","이와테현","2014-05-26","41.4","불검출","불검출","적합"
"60","과자(스낵과자)","고치현","2014-05-29","19.7","불검출","불검출","적합"
"61","과자(스낵과자)","고치현","2014-05-29","24","불검출","불검출","적합"
"62","과자(스낵과자)","고치현","2014-05-28","22.8","불검출","불검출","적합"
"63","캔디류(사탕)","아이치현","2014-05-08","29.1","불검출","불검출","적합"
"64","땅콩또는견과류가공품","히로시마현","2014-05-28","27","불검출","불검출","적합"
"65","곡류가공품","도쿄도","2014-06-08","1,000","불검출","불검출","적합"
"66","과자(크래커)","아이치현","2014-05-27","14.5","불검출","불검출","적합"
"67","과자(스낵과자)","고치현","2014-06-02","137","불검출","불검출","적합"
"68","소주","오이타현","2014-06-12","432","불검출","불검출","적합"
