"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2018-01-26","10,400","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2018-01-26","13,522","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2018-01-26","8,553","불검출","불검출","적합"
"4","냉장갈치","오이타현","2018-01-26","75","불검출","불검출","적합"
"5","냉장명태","홋카이도","2018-01-26","4,550","불검출","불검출","적합"
"6","냉장돔(참돔)","야마구치현","2018-01-26","480","불검출","불검출","적합"
"7","활가리비","홋카이도","2018-01-26","6,500","불검출","불검출","적합"
"8","냉장명태","홋카이도","2018-01-26","2,600","불검출","불검출","적합"
"9","냉장갈치","오이타현","2018-01-26","250","불검출","불검출","적합"
"10","냉장돔(황돔)","후쿠오카현","2018-01-26","1,528","불검출","불검출","적합"
"11","활가리비","홋카이도","2018-01-26","7,200","불검출","불검출","적합"
"12","냉장병어","와카야마현","2018-01-26","5","불검출","불검출","적합"
"13","활장어(먹장어)","야마구치현","2018-01-26","760","불검출","불검출","적합"
"14","냉장돔(참돔)","나가사키현","2018-01-26","264","불검출","불검출","적합"
"15","활돔(벵에돔)","오이타현","2018-01-26","1,439","불검출","불검출","적합"
"16","냉장병어","와카야마현","2018-01-26","16","불검출","불검출","적합"
"17","활방어","에히메현","2018-01-26","3,787","불검출","불검출","적합"
"18","냉장가오리","야마구치현","2018-01-26","1,160","불검출","불검출","적합"
"19","냉장돔(참돔)","야마구치현","2018-01-26","589","불검출","불검출","적합"
"20","냉장돔(황돔)","야마구치현","2018-01-26","1,140","불검출","불검출","적합"
