"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","활바리(능성어)","에히메현","2018-01-19","1,916","불검출","불검출","적합"
"22","활가리비","홋카이도","2018-01-19","7,000","불검출","불검출","적합"
"23","냉동다랑어(눈다랑어,F,횟감)","태평양","2018-01-19","1,982","불검출","불검출","적합"
"24","냉장명태","홋카이도","2018-01-19","5,200","불검출","불검출","적합"
"25","활우렁쉥이","홋카이도","2018-01-19","16,537","불검출","불검출","적합"
"26","냉장명태","홋카이도","2018-01-19","2,275","불검출","불검출","적합"
"27","냉장병어","야마구치현","2018-01-19","3","불검출","불검출","적합"
"28","활가리비","홋카이도","2018-01-19","7,140","불검출","불검출","적합"
"29","활돔(돌돔)","오이타현","2018-01-19","1,314","불검출","불검출","적합"
"30","활가리비","홋카이도","2018-01-19","2,008","불검출","불검출","적합"
"31","활전복","나가사키현","2018-01-19","320","불검출","불검출","적합"
"32","냉장가오리","야마구치현","2018-01-19","156","불검출","불검출","적합"
"33","냉장돔(황돔)","후쿠오카현","2018-01-19","440","불검출","불검출","적합"
"34","냉장명태","홋카이도","2018-01-19","2,770","불검출","불검출","적합"
"35","냉장명태","홋카이도","2018-01-19","2,600","불검출","불검출","적합"
"36","냉장갈치","후쿠오카현","2018-01-19","300","불검출","불검출","적합"
"37","냉장가오리","야마구치현","2018-01-19","180","불검출","불검출","적합"
"38","냉장돔(황돔)","야마구치현","2018-01-19","280","불검출","불검출","적합"
"39","냉장명태","홋카이도","2018-01-19","2,770","불검출","불검출","적합"
"40","냉장명태","홋카이도","2018-01-19","3,920","불검출","불검출","적합"
"41","활방어","에히메현","2018-01-19","4,791","불검출","불검출","적합"
"42","냉장명태","홋카이도","2018-01-19","3,900","불검출","불검출","적합"
"43","냉장명태","홋카이도","2018-01-19","2,856","불검출","불검출","적합"
"44","냉장방어(잿방어)","후쿠오카현","2018-01-19","7","불검출","불검출","적합"
