"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"85","고형차","도치기현","2019-02-22","959","불검출","불검출","적합"
"86","청주","기후현","2019-05-13","9,677","불검출","불검출","적합"
"87","소스","교토부","2019-05-20","120","불검출","불검출","적합"
"88","즉석조리식품","시마네현","2019-04-27","108","불검출","불검출","적합"
"89","즉석조리식품","시마네현","2019-04-25","108","불검출","불검출","적합"
"90","복합조미식품","시마네현","2019-04-19","14","불검출","불검출","적합"
"91","복합조미식품","시마네현","2019-03-26","29","불검출","불검출","적합"
"92","혼합제제","오사카부","2019-02-18","100","불검출","불검출","적합"
"93","청주","고치현","2019-05-08","432","불검출","불검출","적합"
"94","청주","야마구치현","2019-05-08","86","불검출","불검출","적합"
"95","청주","시즈오카현","2019-05-01","1,080","불검출","불검출","적합"
"96","청주","고치현","2019-06-01","173","불검출","불검출","적합"
"97","청주","야마가타현","2019-05-17","806","불검출","불검출","적합"
"98","청주","야마가타현","2019-05-17","86","불검출","불검출","적합"
"99","청주","야마가타현","2019-02-07","252","불검출","불검출","적합"
"100","청주","니가타현","2019-05-14","144","불검출","불검출","적합"
"101","청주","고치현","2019-05-01","86","불검출","불검출","적합"
"102","청주","고치현","2019-06-01","259","불검출","불검출","적합"
"103","초콜릿가공품","사이타마현","2019-05-31","97","불검출","불검출","적합"
"104","혼합장","효고현","2019-05-23","1,088","불검출","불검출","적합"
"105","설탕","후쿠오카현","2019-04-12","500","불검출","불검출","적합"
"106","조림류","기후현","2019-05-14","86","불검출","불검출","적합"
"107","소주","후쿠오카현","2019-04-24","92","불검출","불검출","적합"
"108","소주","후쿠오카현","2019-02-14","9","불검출","불검출","적합"
"109","청주","니가타현","2019-05-10","134","불검출","불검출","적합"
"110","가공두부","교토부","2019-05-15","1,500","불검출","불검출","적합"
"111","곡류가공품","도야마현","2019-05-20","50","불검출","불검출","적합"
"112","청주","시즈오카현","2019-05-01","43","불검출","불검출","적합"
"113","청주","시즈오카현","2019-05-01","43","불검출","불검출","적합"
"114","청주","아키타현","2019-05-20","130","불검출","불검출","적합"
"115","액상차","니가타현","2019-05-20","3,492","불검출","불검출","적합"
