"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"50","혼합제제","효고현","2019-05-17","30","불검출","불검출","적합"
"51","혼합제제","효고현","2019-05-20","15","불검출","불검출","적합"
"52","혼합제제","효고현","2019-05-17","30","불검출","불검출","적합"
"53","혼합제제","효고현","2019-05-22","15","불검출","불검출","적합"
"54","혼합제제","효고현","2019-05-17","45","불검출","불검출","적합"
"55","혼합제제","효고현","2019-05-21","75","불검출","불검출","적합"
"56","혼합제제","효고현","2019-05-22","30","불검출","불검출","적합"
"57","혼합제제","효고현","2019-05-17","45","불검출","불검출","적합"
"58","탄산음료","사가현","2019-05-14","20,460","불검출","불검출","적합"
"59","탄산음료","사가현","2019-05-24","20,664","불검출","불검출","적합"
"60","액상차","효고현","2019-05-20","20,160","불검출","불검출","적합"
"61","혼합음료","도야마현","2019-04-15","392","불검출","불검출","적합"
"62","복합조미식품","가고시마현","2019-05-17","50","불검출","불검출","적합"
"63","셀룰라아제","아이치현","2019-04-03","300","불검출","불검출","적합"
"64","액상차","미에현","2019-04-24","1,800","불검출","불검출","적합"
"65","카레(커리)분","효고현","2019-05-09","381","불검출","불검출","적합"
"66","탄산음료","오사카부","2019-05-09","1,200","불검출","불검출","적합"
"67","카레(커리)","오카야마현","2019-04-15","9","불검출","불검출","적합"
"68","카레(커리)","오카야마현","2019-04-23","14","불검출","불검출","적합"
"69","액상차","미에현","2019-03-23","2,400","불검출","불검출","적합"
"70","혼합제제","효고현","2019-05-28","51","불검출","불검출","적합"
"71","혼합제제","오사카부","2019-05-13","30","불검출","불검출","적합"
"72","덱스트린","효고현","2019-03-07","25,600","불검출","불검출","적합"
"73","혼합제제","오사카부","2019-05-13","100","불검출","불검출","적합"
"74","청주","니가타현","2018-12-22","130","불검출","불검출","적합"
"75","카레(커리)","나가노현","2019-02-14","4,455","불검출","불검출","적합"
"76","탄산음료","오사카부","2019-05-14","1,500","불검출","불검출","적합"
"77","빵류","훗카이도","2019-05-14","3,888","불검출","불검출","적합"
"78","기타가공품","오사카부","2019-05-17","245","불검출","불검출","적합"
"79","캔디류","구마모토현","2019-04-04","45","불검출","불검출","적합"
"80","조미건어포","야마나시현","2019-04-26","76","불검출","불검출","적합"
"81","조미건어포","아오모리현","2019-04-12","48","불검출","불검출","적합"
"82","즉석조리식품","효고현","2019-03-28","457","불검출","불검출","적합"
"83","과자","고치현","2019-04-15","153","불검출","불검출","적합"
"84","소스","사가현","2019-04-15","84","불검출","불검출","적합"
