"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"86","캔디류","아이치현","2019-04-23","120","불검출","불검출","적합"
"87","숙면","구마모토현","2019-05-28","306","불검출","불검출","적합"
"88","액상차","와카야마현","2019-05-21","14,400","불검출","불검출","적합"
"89","과자(스낵과자)","니가타현","2019-05-06","316","불검출","불검출","적합"
"90","과자(스낵과자)","니가타현","2019-05-08","166","불검출","불검출","적합"
"91","과자","훗카이도","2019-05-13","140","불검출","불검출","적합"
"92","과자","훗카이도","2019-05-13","168","불검출","불검출","적합"
"93","소스","교토부","2019-05-16","2,150","불검출","불검출","적합"
"94","소스","교토부","2019-05-17","2,423","불검출","불검출","적합"
"95","소스","교토부","2019-05-14","2,223","불검출","불검출","적합"
"96","소스","교토부","2019-05-13","146","불검출","불검출","적합"
"97","소스","교토부","2019-05-16","2,327","불검출","불검출","적합"
"98","소스","교토부","2019-05-14","1,700","불검출","불검출","적합"
"99","소스","교토부","2019-05-09","252","불검출","불검출","적합"
"100","소스","교토부","2019-04-26","100","불검출","불검출","적합"
"101","소스","히로시마현","2019-04-09","903","불검출","불검출","적합"
"102","과자(스낵과자)","니가타현","2019-04-18","156","불검출","불검출","적합"
"103","소스","교토부","2019-05-16","264","불검출","불검출","적합"
"104","소스","교토부","2019-05-10","2,394","불검출","불검출","적합"
"105","소스","교토부","2019-05-14","9,825","불검출","불검출","적합"
"106","소스","교토부","2019-05-10","2,394","불검출","불검출","적합"
"107","과자","훗카이도","2019-05-13","120","불검출","불검출","적합"
"108","음료베이스","시가현","2019-04-01","168","불검출","불검출","적합"
"109","기타 수산물가공품","훗카이도","2019-05-16","162","불검출","불검출","적합"
"110","양조간장","지바현","2019-03-06","25,061","불검출","불검출","적합"
"111","소스","구마모토현","2019-05-21","432","불검출","불검출","적합"
"112","복합조미식품","히로시마현","2019-04-25","58","불검출","불검출","적합"
"113","복합조미식품","훗카이도","2019-04-05","18","불검출","불검출","적합"
"114","소스","지바현","2019-03-28","850","불검출","불검출","적합"
"115","캔디류","도쿄도","2019-05-10","165","불검출","불검출","적합"
"116","캔디류","나라현","2019-05-09","119","불검출","불검출","적합"
"117","캔디류","오사카부","2019-03-22","75","불검출","불검출","적합"
"118","소스","후쿠오카현","2019-03-29","161","불검출","불검출","적합"
"119","소스","후쿠오카현","2019-04-11","339","불검출","불검출","적합"
"120","캔디류","도쿄도","2019-05-15","161","불검출","불검출","적합"
