"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2018-06-26","2,640","불검출","불검출","적합"
"2","활가리비","홋카이도","2018-06-26","6,949","불검출","불검출","적합"
"3","냉동방어(F,포장횟감)","나가사키현","2018-06-26","13,338","불검출","불검출","적합"
"4","활가리비","홋카이도","2018-06-26","6,948","불검출","불검출","적합"
"5","활방어(잿방어)","오이타현","2018-06-26","630","불검출","불검출","적합"
"6","냉동다랑어(남방참다랑어)","인도양","2018-06-26","7,338","불검출","불검출","적합"
"7","활돔(돌돔)","나가사키현","2018-06-26","220","불검출","불검출","적합"
"8","활전갱이(흑점줄전갱이)","에히메현","2018-06-26","425","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2018-06-26","7,909","불검출","불검출","적합"
"10","냉동기름치","대서양","2018-06-26","1,084","불검출","불검출","적합"
"11","냉장대구","홋카이도","2018-06-26","270","불검출","불검출","적합"
"12","냉동개복치(F)","인도양","2018-06-26","1,315","불검출","불검출","적합"
"13","활가리비","홋카이도","2018-06-26","6,975","불검출","불검출","적합"
"14","냉동기름치","인도양","2018-06-26","553","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2018-06-26","3,779","불검출","불검출","적합"
"16","냉동상어(청상아리)","대서양","2018-06-26","404","불검출","불검출","적합"
"17","냉동새치(돛새치)","대서양","2018-06-26","112","불검출","불검출","적합"
"18","냉동다랑어(눈다랑어,F,횟감)","태평양","2018-06-26","1,279","불검출","불검출","적합"
"19","활전갱이(흑점줄전갱이)","나가사키현","2018-06-26","598","불검출","불검출","적합"
"20","활장어(먹장어)","나가사키현","2018-06-26","781","불검출","불검출","적합"
