"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"154","합성향료","효고현","2018-06-04","102","불검출","불검출","적합"
"155","혼합제제","효고현","2018-06-01","51","불검출","불검출","적합"
"156","과자","이바라키현","2018-05-25","292","불검출","불검출","적합"
"157","커피/건조","온두라스","2016-07-25","1,400","불검출","불검출","적합"
"158","청주","이와테현","2018-06-01","605","불검출","불검출","적합"
"159","기타가공품","기후현","2018-05-10","75","불검출","불검출","적합"
"160","청주","이와테현","2018-06-01","605","불검출","불검출","적합"
"161","청주","이와테현","2018-06-01","173","불검출","불검출","적합"
"162","청주","이와테현","2018-06-01","259","불검출","불검출","적합"
"163","소스","사가현","2018-05-21","900","불검출","불검출","적합"
"164","소스","사가현","2018-04-24","900","불검출","불검출","적합"
"165","소스","사가현","2018-05-16","3,600","불검출","불검출","적합"
"166","소스","히로시마현","2018-05-10","1,222","불검출","불검출","적합"
"167","소스","히로시마현","2018-04-19","1,320","불검출","불검출","적합"
"168","소스","히로시마현","2018-05-09","618","불검출","불검출","적합"
"169","향신료조제품","아이치현","2018-05-07","600","불검출","불검출","적합"
"170","기타장류","효고현","2018-05-07","900","불검출","불검출","적합"
