"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장명태","홋카이도","2016-07-26","1,740","불검출","불검출","적합"
"18","냉장명태","홋카이도","2016-07-26","1,188","불검출","불검출","적합"
"19","냉장대구","홋카이도","2016-07-26","330","불검출","불검출","적합"
"20","냉장명태","홋카이도","2016-07-26","1,740","불검출","불검출","적합"
"21","냉장명태","홋카이도","2016-07-26","1,176","불검출","불검출","적합"
"22","냉장대구","홋카이도","2016-07-26","330","불검출","불검출","적합"
"23","냉장홍어","홋카이도","2016-07-26","95","불검출","불검출","적합"
"24","냉장명태","홋카이도","2016-07-26","719","불검출","불검출","적합"
"25","냉장갈치","와카야마현","2016-07-26","1,176","불검출","불검출","적합"
"26","냉장홍어","홋카이도","2016-07-26","3,094","불검출","불검출","적합"
"27","냉장갈치","오이타현","2016-07-26","415","불검출","불검출","적합"
"28","냉장갈치","에히메현","2016-07-26","315","불검출","불검출","적합"
"29","냉장갈치","오이타현","2016-07-26","355","불검출","불검출","적합"
"30","냉장병어","오카야마현","2016-07-26","1,530","불검출","불검출","적합"
"31","활가리비","홋카이도","2016-07-26","13,952","불검출","불검출","적합"
"32","활백합
(비너스백합)","홋카이도","2016-07-26","6,490","불검출","불검출","적합"
"33","냉장갈치","와카야마현","2016-07-26","1,280","불검출","불검출","적합"
"34","냉동오징어","가고시마현","2016-07-26","1,637.1","불검출","불검출","적합"
"35","활장어(먹장어)","시마네현","2016-07-26","660","불검출","불검출","적합"
"36","활가리비","홋카이도","2016-07-26","7,150","불검출","불검출","적합"
"37","냉동가리비","홋카이도","2016-07-26","7,280","불검출","불검출","적합"
"38","냉동가리비
(외투막)","홋카이도","2016-07-26","12,000","불검출","불검출","적합"
"39","활가리비","홋카이도","2016-07-26","7,440","불검출","불검출","적합"
