"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","기타가공품","이바라키현","2016-02-05","50","불검출","불검출","적합"
"15","가공두부","나가노현","2016-06-10","4,270","불검출","불검출","적합"
"16","혼합장","교토부","2016-06-10","192","불검출","불검출","적합"
"17","캔디류(사탕)","아이치현","2016-07-04","1,080","불검출","불검출","적합"
"18","산화마그네슘","도쿠시마현","2016-03-01","500","불검출","불검출","적합"
"19","탄산음료","사가현","2016-06-06","14,328","불검출","불검출","적합"
"20","즉석조리식품","나가노현","2016-06-16","3,111","불검출","불검출","적합"
"21","볶은커피","효고현","2016-07-01","320","불검출","불검출","적합"
"22","어묵","시마네현","2016-04-17","480","불검출","불검출","적합"
"23","카레","니가타현","2016-05-19","1,008","불검출","불검출","적합"
"24","과실주","야마나시현","2015-12-15","43","불검출","불검출","적합"
"25","기타전분","나라현","2016-05-11","3,000","불검출","불검출","적합"
"26","가공두부","나가노현","2016-06-06","9,856","불검출","불검출","적합"
"27","소스류","히로시마현","2016-06-09","1,037","불검출","불검출","적합"
"28","청국장","훗카이도","2016-06-17","2,970","불검출","불검출","적합"
"29","트랜스글루코시다아제","시가현","2016-06-24","224","불검출","불검출","적합"
"30","탄산음료","사가현","2016-06-05","13,032","불검출","불검출","적합"
"31","청주","돗토리현","2016-06-22","86","불검출","불검출","적합"
"32","청주","니가타현","2016-06-10","25,110","불검출","불검출","적합"
"33","냉면","가가와현","2016-06-29","5,688","불검출","불검출","적합"
"34","글리세린지방산에
스테르","오사카부","2016-06-09","150","불검출","불검출","적합"
"35","소스류","히로시마현","2016-07-01","10,026","불검출","불검출","적합"
"36","조미된장","나가노현","2016-06-20","600","불검출","불검출","적합"
"37","혼합제제","효고현","2016-06-30","105","불검출","불검출","적합"
"38","고형차","가고시마현","2016-06-15","40","불검출","불검출","적합"
"39","소스류","교토부","2016-06-25","2,470","불검출","불검출","적합"
"40","카레","니가타현","2016-06-03","8,640","불검출","불검출","적합"
"41","탄산음료","사가현","2016-06-05","5,767","불검출","불검출","적합"
"42","건어포류","에히메현","2016-05-14","540","불검출","불검출","적합"
"43","혼합제제","사이타마현","2016-06-27","198","불검출","불검출","적합"
"44","음료베이스","에히메현","2016-04-06","683","불검출","불검출","적합"
"45","과실주","야마나시현","2015-12-10","43","불검출","불검출","적합"
"46","소스류","히로시마현","2016-06-20","41","불검출","불검출","적합"
"47","트랜스글루코시다아제","시가현","2016-06-21","501","불검출","불검출","적합"
