"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"82","혼합제제","사이타마현","2016-07-04","400","불검출","불검출","적합"
"83","혼합제제","사이타마현","2016-07-04","56","불검출","불검출","적합"
"84","소스류","가나가와현","2016-06-21","266","불검출","불검출","적합"
"85","소스류","나가사키현","2016-05-26","6,150","불검출","불검출","적합"
"86","혼합제제","효고현","2016-07-04","17","불검출","불검출","적합"
"87","소스류","지바현","2016-06-03","133","불검출","불검출","적합"
"88","기타주류","야마구치현","2016-06-19","22,680","불검출","불검출","적합"
"89","빵류(케이크)","돗토리현","2016-06-23","2,074","불검출","불검출","적합"
"90","캔디류(사탕)","훗카이도","2016-05-24","75","불검출","불검출","적합"
"91","소스류","가나가와현","2016-06-23","482","불검출","불검출","적합"
"92","조미건어포류","훗카이도","2016-06-10","18","불검출","불검출","적합"
"93","과자(크래커)","기후현","2016-06-13","405","불검출","불검출","적합"
"94","조미건어포류","아오모리현","2016-06-13","8","불검출","불검출","적합"
"95","과자(크래커)","아이치현","2016-06-06","48","불검출","불검출","적합"
"96","과자(스낵과자)","고치현","2016-06-15","283","불검출","불검출","적합"
"97","혼합제제","효고현","2016-06-24","60","불검출","불검출","적합"
"98","소스류","가나가와현","2016-06-23","279","불검출","불검출","적합"
"99","소스류","나가사키현","2016-06-15","778","불검출","불검출","적합"
"100","초콜릿가공품","오사카부","2016-06-15","1,109","불검출","불검출","적합"
"101","소스류","야마가타현","2016-04-16","43","불검출","불검출","적합"
"102","소스류","효고현","2016-07-13","2,570","불검출","불검출","적합"
"103","혼합제제","사이타마현","2016-03-04","210","불검출","불검출","적합"
"104","혼합제제","사이타마현","2016-05-16","160","불검출","불검출","적합"
"105","혼합제제","사이타마현","2016-01-07","35","불검출","불검출","적합"
"106","국수","사이타마현","2016-06-23","1,200","불검출","불검출","적합"
"107","혼합제제","오카야마현","2016-06-29","810","불검출","불검출","적합"
"108","혼합제제","시가현","2016-07-06","100","불검출","불검출","적합"
"109","염화마그네슘","오카야마현","2016-06-17","17,000","불검출","불검출","적합"
"110","즉석조리식품","나가노현","2016-06-22","1,361","불검출","불검출","적합"
"111","양조간장","지바현","2016-03-28","1,053","불검출","불검출","적합"
"112","양조간장","지바현","2016-06-07","3,791","불검출","불검출","적합"
"113","혼합제제","사이타마현","2016-07-04","18","불검출","불검출","적합"
"114","혼합제제","사이타마현","2016-06-27","24","불검출","불검출","적합"
"115","트랜스글루코시다아제","시가현","2016-06-21","1,000","불검출","불검출","적합"
