"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","청주","교토부","2014-07-14","19,353.6","불검출","불검출","적합"
"18","청주","효고현","2014-07-18","2,764.8","불검출","불검출","적합"
"19","청주","효고현","2014-07-15","699.84","불검출","불검출","적합"
"20","청주","아이치현","2014-06-09","2,592","불검출","불검출","적합"
"21","장류절임","가고시마현","2014-07-19","48","불검출","불검출","적합"
"22","식초절임","가고시마현","2014-07-19","72","불검출","불검출","적합"
"23","식초절임","가고시마현","2014-07-19","120","불검출","불검출","적합"
"24","식초절임(매실절임)","야마나시현","2014-02-20","50","불검출","불검출","적합"
"25","혼합제제","오사카부","2014-07-17","500","불검출","불검출","적합"
"26","빵류(케이크)","효고현","2014-07-07","808.4","불검출","불검출","적합"
"27","빵류(케이크)","효고현","2014-07-07","301","불검출","불검출","적합"
"28","빵류(케이크)","효고현","2014-07-07","490.2","불검출","불검출","적합"
"29","혼합제제","오카야마현","2014-07-18","60","불검출","불검출","적합"
"30","혼합제제","오카야마현","2014-07-17","30","불검출","불검출","적합"
"31","맥주","후쿠오카현","2014-06-11","82,200","불검출","불검출","적합"
"32","과자(비스킷)","이바라키현","2014-04-26","518.7","불검출","불검출","적합"
"33","과자(비스킷)","이바라키현","2014-04-19","138.92","불검출","불검출","적합"
"34","과자(비스킷)","이바라키현","2014-04-23","399","불검출","불검출","적합"
"35","클로렐라(원료성)","오키나와현","2014-02-04","300","불검출","불검출","적합"
"36","맥주","후쿠오카현","2014-06-11","49,320","불검출","불검출","적합"
"37","정제,가공을거쳐
야하는식품원료","도치기현","2014-04-10","16,206","불검출","불검출","적합"
"38","커피/건조","브라질","2011-10-04","3,000","불검출","불검출","적합"
"39","혼합제제","가나가와현","2014-07-14","3,000","불검출","불검출","적합"
"40","혼합제제","오사카부","2014-06-05","240","불검출","불검출","적합"
"41","카라멜색소","히로시마현","2014-07-23","4,608","불검출","불검출","적합"
"42","리큐르","와카야마현","2014-06-18","108","불검출","불검출","적합"
"43","혼합제제","오카야마현","2014-07-08","210","불검출","불검출","적합"
"44","기타천연착향료","오카야마현","2014-07-07","210","불검출","불검출","적합"
"45","혼합제제","오카야마현","2014-06-26","30","불검출","불검출","적합"
"46","혼합제제","오카야마현","2014-07-03","90","불검출","불검출","적합"
"47","혼합제제","오카야마현","2014-07-01","45","불검출","불검출","적합"
"48","기타천연착향료","오카야마현","2014-05-14","30","불검출","불검출","적합"
