"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","14건","-","-","10,378","-","-","-"
"1","냉동개아지살(가리비,포장횟감) 홋카이도","","2014-8-5","300","불검출","불검출","적합"
"2","활장어(먹장어)","나가사키현","2014-8-5","1,475","불검출","불검출","적합"
"3","냉장돔(황돔)","후쿠오카현","2014-8-5","1,125","불검출","불검출","적합"
"4","냉장가오리","야마구치현","2014-8-5","70","불검출","불검출","적합"
"5","활장어(먹장어)","나가사키현","2014-8-5","751","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,F,횟감) 시즈오카현","","2014-8-5","90","불검출","불검출","적합"
"7","냉동다랑어(날개다랑어,F,횟감) 시즈오카현","","2014-8-5","130","불검출","불검출","적합"
"8","냉장갈치","에히메현","2014-8-5","312","불검출","불검출","적합"
"9","냉장민어(수조기)","야마구치현","2014-8-5","27","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2014-8-5","552","불검출","불검출","적합"
"11","냉장명태","홋카이도","2014-8-5","1,700","불검출","불검출","적합"
"12","냉장가오리","야마구치현","2014-8-5","60","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2014-8-5","1,429","불검출","불검출","적합"
"14","활장어(먹장어)","후쿠오카현","2014-8-5","2,357","불검출","불검출","적합"
