"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","냉면","훗카이도","2014-06-25","642","불검출","불검출","적합"
"18","복합조미식품","이바라키현","2014-05-23","16.8","불검출","불검출","적합"
"19","복합조미식품","이바라키현","2014-05-09","43.2","불검출","불검출","적합"
"20","복합조미식품","미에현","2014-06-10","102.24","불검출","불검출","적합"
"21","혼합제제","오사카부","2014-07-16","120","불검출","불검출","적합"
"22","혼합제제","오사카부","2014-07-16","120","불검출","불검출","적합"
"23","청주","효고현","2014-07-04","2,073.6","불검출","불검출","적합"
"24","글리세린지방산
에스테르","미에현","2014-06-06","160","불검출","불검출","적합"
"25","혼합제제","와카야마현","2014-07-10","60","불검출","불검출","적합"
"26","혼합제제","사이타마현","2014-07-03","50","불검출","불검출","적합"
"27","혼합제제","오카야마현","2014-07-14","30","불검출","불검출","적합"
"28","혼합제제","오카야마현","2014-07-14","15","불검출","불검출","적합"
"29","혼합제제","오카야마현","2014-07-14","15","불검출","불검출","적합"
"30","기타가공품","군마현","2014-07-08","98","불검출","불검출","적합"
"31","혼합제제","가나가와현","2014-06-11","60","불검출","불검출","적합"
"32","혼합제제","이바라키현","2014-06-30","300","불검출","불검출","적합"
"33","효모추출물","오이타현","2014-06-07","100","불검출","불검출","적합"
"34","소스류","와카야마현","2014-07-14","50","불검출","불검출","적합"
"35","수산물가공품","미에현","2014-07-17","600","불검출","불검출","적합"
"36","금박","교토부","2014-07-14","0.06","불검출","불검출","적합"
"37","식초절임(매실절임)","와카야마현","2014-06-30","160","불검출","불검출","적합"
"38","소스류","효고현","2014-07-24","10,000","불검출","불검출","적합"
"39","혼합제제","기후현","2014-06-03","1,000","불검출","불검출","적합"
"40","즉석조리식품","시즈오카현","2014-06-02","233.6","불검출","불검출","적합"
"41","즉석조리식품","시즈오카현","2014-06-12","2,728","불검출","불검출","적합"
"42","볶은커피","효고현","2014-06-23","1,890","불검출","불검출","적합"
"43","청주","오이타현","2014-07-17","432","불검출","불검출","적합"
"44","청주","오이타현","2014-07-16","216","불검출","불검출","적합"
"45","과자(스낵과자)","이바라키현","2014-07-12","2,473.2","불검출","불검출","적합"
"46","청주","오이타현","2014-07-17","432","불검출","불검출","적합"
"47","과자(스낵과자)","이바라키현","2014-07-15","1,620","불검출","불검출","적합"
"48","청주","고치현","2014-07-17","336","불검출","불검출","적합"
"49","청주","고치현","2014-07-17","20.34","불검출","불검출","적합"
