"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","23건","-","-","131,832","-","-","-"
"1","활장어(먹장어)","나가사키현","2014-5-19","2,065","불검출","불검출","적합"
"2","활돔(돌돔)","나가사키현","2014-5-19","1,449","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-5-19","4,356","불검출","불검출","적합"
"4","냉장갈치","에히메현","2014-5-19","160","불검출","불검출","적합"
"5","냉장명태","홋카이도","2014-5-19","2,020","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2014-5-19","1,944","불검출","불검출","적합"
"7","냉장민어(수조기)","야마구치현","2014-5-19","51","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-5-19","1,944","불검출","불검출","적합"
"9","냉장갈치","에히메현","2014-5-19","200","불검출","불검출","적합"
"10","냉장갈치","에히메현","2014-5-19","530","불검출","불검출","적합"
"11","냉장명태","홋카이도","2014-5-19","2,078","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2014-5-19","3,800","불검출","불검출","적합"
"13","냉장준치","와카야마현","2014-5-19","88","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2014-5-19","5,704","불검출","불검출","적합"
"15","냉장명태","홋카이도","2014-5-19","3,380","불검출","불검출","적합"
"16","냉장명태","홋카이도","2014-5-19","3,380","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2014-5-19","236","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2014-5-19","143","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2014-5-19","308","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2014-5-19","1,416","불검출","불검출","적합"
"21","냉장갈치","에히메현","2014-5-19","328","불검출","불검출","적합"
"22","냉장준치","구마모토현","2014-5-19","252","불검출","불검출","적합"
"23","냉동멸치","도야마현","2014-5-19","96,000","불검출","불검출","적합"
