"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","6,857","-","-","-"
"1","냉동가자미(까지가자미,F) 중국","","2014-5-21","1,020","불검출","불검출","적합"
"2","냉동다랑어(가다랑어) 싱가포르","","2014-5-21","43","불검출","불검출","적합"
"3","냉동새우살(흰다리새우,자숙) 베트남","","2014-5-21","2,400","불검출","불검출","적합"
"4","냉동상어(청상아리)","대만","2014-5-21","3,394","불검출","불검출","적합"
