"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","30건","-","-","67,321","-","-","-"
"1","활돔(참돔)","구마모토현","2014-5-21","6,963","불검출","불검출","적합"
"2","활돔(참돔)","구마모토현","2014-5-21","9,136","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-5-21","7,000","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,목살) 인도양","","2014-5-21","750","불검출","불검출","적합"
"5","냉동다랑어(남방참다랑어) 인도양","","2014-5-21","5,962","불검출","불검출","적합"
"6","냉장돔(황돔)","야마구치현","2014-5-21","140","불검출","불검출","적합"
"7","냉장돔(황돔)","나가사키현","2014-5-21","20","불검출","불검출","적합"
"8","냉장돔(황돔)","후쿠오카현","2014-5-21","60","불검출","불검출","적합"
"9","냉장돔(황돔)","야마구치현","2014-5-21","175","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2014-5-21","1,968","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2014-5-21","1,512","불검출","불검출","적합"
"12","냉장갑오징어","야마구치현","2014-5-21","472","불검출","불검출","적합"
"13","냉장갈치","야마구치현","2014-5-21","565","불검출","불검출","적합"
"14","냉장민어(수조기)","야마구치현","2014-5-21","162","불검출","불검출","적합"
"15","냉장민어(수조기)","야마구치현","2014-5-21","147","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2014-5-21","3,144","불검출","불검출","적합"
"17","냉장준치","와카야마현","2014-5-21","120","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2014-5-21","1,240","불검출","불검출","적합"
"19","냉장명태","홋카이도","2014-5-21","3,252","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2014-5-21","616","불검출","불검출","적합"
"21","냉장준치","구마모토현","2014-5-21","483","불검출","불검출","적합"
"22","활가리비","홋카이도","2014-5-21","11,750","불검출","불검출","적합"
"23","냉장홍어","홋카이도","2014-5-21","5,058","불검출","불검출","적합"
"24","활해삼","니가타현","2014-5-21","439","불검출","불검출","적합"
"25","활낙지","효고현","2014-5-21","75","불검출","불검출","적합"
"26","활돔(돌돔)","나가사키현","2014-5-21","226","불검출","불검출","적합"
"27","활돔(돌돔)","나가사키현","2014-5-21","866","불검출","불검출","적합"
"28","활꼬막","사가현","2014-5-21","2,440","불검출","불검출","적합"
"29","활꼬막(새꼬막)","사가현","2014-5-21","1,800","불검출","불검출","적합"
"30","활게(참게)","야마구치현","2014-5-21","780","불검출","불검출","적합"
